m1_source,m2_source,dL,z,likelihood,posterior
6.407413551047979716e+00,1.338637743542817615e+00,3.241514170615832313e+02,6.976280334655723947e-02,8.318584331685626883e-06,8.318584331685626883e-06
3.712473478310542419e+00,2.093417418603660707e+00,3.235435696699689174e+02,6.963802330151748488e-02,8.351814997811703522e-06,8.351814997811703522e-06
9.545840896063957359e+00,9.783503769137491535e-01,4.085298539844860670e+02,8.689410973779410075e-02,5.073665317321986541e-06,5.073665317321986541e-06
7.031797518154762727e+00,1.281094626655499891e+00,2.595299099999999726e+02,5.638230919215608122e-02,1.330709543939497327e-05,1.330709543939497327e-05
6.346657478746720926e+00,1.357155624189839926e+00,3.047945199999999772e+02,6.577932126498155230e-02,9.479066709928322544e-06,9.479066709928322544e-06
5.520002893812263167e+00,1.465200759123893581e+00,4.001042100000000232e+02,8.519995645562661313e-02,5.306105235285187885e-06,5.306105235285187885e-06
4.633001065040735611e+00,1.743009118096948029e+00,3.103020571473005589e+02,6.691482501072029687e-02,9.126144097849589232e-06,9.126144097849589232e-06
6.665405812090691384e+00,1.359069425290647226e+00,1.928222499999999968e+02,4.231437602759281075e-02,2.476088519534764534e-05,2.476088519534764534e-05
6.340246664664203280e+00,1.290324473265676231e+00,4.660372791632977965e+02,9.836389412615291483e-02,3.817902166227280040e-06,3.817902166227280040e-06
6.735136783641719305e+00,1.356778273594299256e+00,1.816950600000000122e+02,3.994118085495302478e-02,2.801368105931224258e-05,2.801368105931224258e-05
4.534606067054451017e+00,1.767125270255168079e+00,3.129006201966925573e+02,6.744999256855115088e-02,8.966211603110147815e-06,8.966211603110147815e-06
4.420937899720494002e+00,1.815679554530646778e+00,2.987289613792478917e+02,6.452682228177583634e-02,9.891103557775042063e-06,9.891103557775042063e-06
9.209465250043308515e+00,1.020183591054487637e+00,3.573956600000000208e+02,7.655681744967521296e-02,6.757054321136086712e-06,6.757054321136086712e-06
7.115056586526648630e+00,1.230825093494120503e+00,3.436849632433717261e+02,7.376196544870633476e-02,7.344950274740149900e-06,7.344950274740149900e-06
7.081861563943986582e+00,1.263998241269262968e+00,2.784728299999999876e+02,6.032908610233780888e-02,1.147253390632563400e-05,1.147253390632563400e-05
6.445847983961772165e+00,1.359979995104502182e+00,2.724482199999999921e+02,5.907609316659406806e-02,1.201384931956966517e-05,1.201384931956966517e-05
4.448833250944913331e+00,1.692728125614377577e+00,4.892952599999999848e+02,1.029577471706317332e-01,3.434824124434217437e-06,3.434824124434217437e-06
6.615288958492777205e+00,1.257044005533614284e+00,4.465493700000000104e+02,9.449501683591574053e-02,4.187812179211545823e-06,4.187812179211545823e-06
4.489678434066549428e+00,1.800823148163392284e+00,2.874478726267332149e+02,6.219186762074647296e-02,1.072963653047908427e-05,1.072963653047908427e-05
6.441315536893949201e+00,1.342382948132136100e+00,3.130277399999999943e+02,6.747616393213294594e-02,8.958492283297379643e-06,8.958492283297379643e-06
5.633911376555133188e+00,1.493816799714527521e+00,3.000904129930818272e+02,6.480813209780468542e-02,9.796390273879105533e-06,9.796390273879105533e-06
5.320039480258143882e+00,1.574999021367870178e+00,2.733460963728415436e+02,5.926296417727122678e-02,1.193085080014191933e-05,1.193085080014191933e-05
3.674948036613867597e+00,2.170903068193921204e+00,2.449594299999999976e+02,5.333233597684355204e-02,1.502368451994011012e-05,1.502368451994011012e-05
6.281939322397533054e+00,1.376908626094541788e+00,2.871679208915971913e+02,6.213383453246001248e-02,1.075173947390163804e-05,1.075173947390163804e-05
6.615791757199833256e+00,1.348533347828494655e+00,2.364503499999999860e+02,5.154537133504073776e-02,1.617919297232746416e-05,1.617919297232746416e-05
7.184089211874777448e+00,1.176168100940702121e+00,4.614461901656275131e+02,9.745407363609959184e-02,3.900700756462776846e-06,3.900700756462776846e-06
6.942918415242257169e+00,1.224579023175602410e+00,4.212212200000000166e+02,8.943928872827977550e-02,4.750296028720396926e-06,4.750296028720396926e-06
5.565399373688003415e+00,1.477365055213680334e+00,3.565151700000000119e+02,7.637763218245305352e-02,6.792728607677826576e-06,6.792728607677826576e-06
7.019161684896088715e+00,1.202710303977503115e+00,4.476453399999999760e+02,9.471307898982422868e-02,4.165673839611661398e-06,4.165673839611661398e-06
5.346663288325584240e+00,1.605530771731068507e+00,2.081349470508804984e+02,4.556758359495469146e-02,2.111976141667062522e-05,2.111976141667062522e-05
6.241323544146367475e+00,1.324640476332792582e+00,4.173360666405988582e+02,8.866099581993674983e-02,4.846062882959523049e-06,4.846062882959523049e-06
4.574531894964882994e+00,1.723132573369050569e+00,3.619110099999999761e+02,7.747507573948987647e-02,6.578291097880889252e-06,6.578291097880889252e-06
5.726416083646332922e+00,1.511680935437544226e+00,2.228115099999999984e+02,4.867208604516766457e-02,1.832034244425968672e-05,1.832034244425968672e-05
4.636489535159515007e+00,1.815542718370669828e+00,1.914223800000000040e+02,4.201624167664239073e-02,2.513871197653068203e-05,2.513871197653068203e-05
5.449218964099151741e+00,1.468196821126214413e+00,4.208041999999999803e+02,8.935578458285425851e-02,4.760444388130859667e-06,4.760444388130859667e-06
4.417362614764655859e+00,1.773332617443994508e+00,3.684413599999999747e+02,7.880122498249766960e-02,6.331598373257426440e-06,6.331598373257426440e-06
5.590879032940866189e+00,1.500777853915930438e+00,3.011815199999999777e+02,6.503350634432868149e-02,9.721430765555308349e-06,9.721430765555308349e-06
4.019859213058168734e+00,1.936009676629369070e+00,3.395504288824066066e+02,7.291720402254157907e-02,7.536744255253895060e-06,7.536744255253895060e-06
8.748099646194461343e+00,1.071964004683918947e+00,3.131084774338751231e+02,6.749278642066564027e-02,8.953594506468001268e-06,8.953594506468001268e-06
3.333113284643036689e+00,2.364919574353123721e+00,2.542769900000000121e+02,5.528417417012507218e-02,1.389138905023900684e-05,1.389138905023900684e-05
5.803102170863870590e+00,1.376666242265384588e+00,4.743038500000000113e+02,9.999958850452950188e-02,3.675041901816568797e-06,3.675041901816568797e-06
6.613576243305450575e+00,1.343657107971151898e+00,2.492880299999999920e+02,5.423972499865859637e-02,1.448156251766300811e-05,1.448156251766300811e-05
7.599705688863099162e+00,1.162708944214685403e+00,3.789168799999999919e+02,8.092391157175232719e-02,5.962902730957270542e-06,5.962902730957270542e-06
3.907262805858335852e+00,1.920302998178971210e+00,4.374638600000000110e+02,9.268506167506419813e-02,4.378013034682994753e-06,4.378013034682994753e-06
5.197669880417207011e+00,1.649283753262421159e+00,1.945274632690244800e+02,4.267737615056437644e-02,2.431178059791186540e-05,2.431178059791186540e-05
3.191082807139264510e+00,2.304730747765787235e+00,4.352030199999999809e+02,9.223405052424599182e-02,4.427266038720180227e-06,4.427266038720180227e-06
6.395524772568026428e+00,1.277513070864099598e+00,4.741057659600858756e+02,9.996043153921108093e-02,3.678374914909755803e-06,3.678374914909755803e-06
5.356270913403673894e+00,1.573820258816995166e+00,2.581058856512823354e+02,5.608477452301345589e-02,1.346190457075485382e-05,1.346190457075485382e-05
6.580497761821445302e+00,1.337971543348942305e+00,2.718165756761660532e+02,5.894460264861889343e-02,1.207274154984952438e-05,1.207274154984952438e-05
6.984665127556849207e+00,1.300325281785559284e+00,2.284091600000000142e+02,4.985269387781633005e-02,1.739427620531209059e-05,1.739427620531209059e-05
4.848205356219794204e+00,1.666856135179923815e+00,3.282234797939232180e+02,7.059818882179107191e-02,8.100823287342947434e-06,8.100823287342947434e-06
3.327010232724844752e+00,2.311683052819680562e+00,3.211467454226474842e+02,6.914581000562489144e-02,8.484738044727584141e-06,8.484738044727584141e-06
9.280963806224193036e+00,1.038122469246820723e+00,2.849906699392097380e+02,6.168232856553611948e-02,1.092591782610672016e-05,1.092591782610672016e-05
7.218761227119059321e+00,1.240264641451069183e+00,2.850192849677331992e+02,6.168826584226602683e-02,1.092360216309104780e-05,1.092360216309104780e-05
7.602194722404703064e+00,1.176265132814721115e+00,3.402398344627454208e+02,7.305812157478727698e-02,7.504264809813839439e-06,7.504264809813839439e-06
4.908673622690253424e+00,1.747157292169662757e+00,1.704962245334502882e+02,3.754477365500796804e-02,3.196146787096184341e-05,3.196146787096184341e-05
5.611891442139700814e+00,1.498767469191456536e+00,2.945385600000000181e+02,6.366032941722143956e-02,1.019110082564542265e-05,1.019110082564542265e-05
7.027538413474141876e+00,1.266391001385859250e+00,2.915152600000000120e+02,6.303455925285605943e-02,1.041581015054410099e-05,1.041581015054410099e-05
4.965448663812617625e+00,1.712783145861505263e+00,1.944883952994308913e+02,4.266905799079144523e-02,2.432193598048459145e-05,2.432193598048459145e-05
6.579927253622159355e+00,1.314662263799375452e+00,3.315556319842698940e+02,7.128111212979308664e-02,7.928713419685724494e-06,7.928713419685724494e-06
3.613359911005750824e+00,2.249289475916972592e+00,1.968448600000000113e+02,4.317039897385423902e-02,2.372032617816871670e-05,2.372032617816871670e-05
6.155509960573737338e+00,1.376360598057968732e+00,3.396625891062089977e+02,7.294012721186460269e-02,7.531446315521223403e-06,7.531446315521223403e-06
8.809797793545911304e+00,1.099800312264697544e+00,2.164982511078609662e+02,4.733826737031623239e-02,1.945375204864007622e-05,1.945375204864007622e-05
6.302871769325133933e+00,1.373872621343424028e+00,2.992631331081520329e+02,6.463720822075805228e-02,9.853784714548232575e-06,9.853784714548232575e-06
6.031418775308146962e+00,1.425711033112370796e+00,2.828346799999999917e+02,6.123496617476785475e-02,1.110246207840913542e-05,1.110246207840913542e-05
4.761798766431009966e+00,1.618410776536335138e+00,4.526008299999999736e+02,9.569833920355613754e-02,4.067640495425046919e-06,4.067640495425046919e-06
9.445858479564680721e+00,1.011378693868062673e+00,3.282235000000000014e+02,7.059819092970910648e-02,8.100822227387904521e-06,8.100822227387904521e-06
5.426021654048014398e+00,1.486127690479680963e+00,3.942285200000000032e+02,8.401640741921576061e-02,5.477372342059012895e-06,5.477372342059012895e-06
3.452736238894307697e+00,2.269370212126253339e+00,2.703386955579660480e+02,5.863686330481238107e-02,1.221218398892844180e-05,1.221218398892844180e-05
5.201933015306354768e+00,1.628945179500804308e+00,2.329054228964192816e+02,5.079963660598058039e-02,1.669908211666482753e-05,1.669908211666482753e-05
6.126282803638289032e+00,1.395602266107641931e+00,3.050611200000000167e+02,6.583432552643292412e-02,9.461531112975230700e-06,9.461531112975230700e-06
3.708052044635410827e+00,2.151311634414672991e+00,2.511301300000000083e+02,5.462554271794342609e-02,1.425947096774779102e-05,1.425947096774779102e-05
7.720618326356367689e+00,1.184318144699829212e+00,2.835701599999999871e+02,6.138760570842868858e-02,1.104177438297649974e-05,1.104177438297649974e-05
4.748782631996386172e+00,1.722612250492273400e+00,2.768018058533513681e+02,5.998175480796934245e-02,1.161906583010276732e-05,1.161906583010276732e-05
5.202484301176093950e+00,1.647643155857261954e+00,1.934512081183364387e+02,4.244828699599895172e-02,2.459383206848600779e-05,2.459383206848600779e-05
7.148955443206474136e+00,1.207360312177264916e+00,3.919504800000000273e+02,8.355706809743421171e-02,5.545918190269199609e-06,5.545918190269199609e-06
5.296747405907247241e+00,1.538515297338701515e+00,3.506413797116729825e+02,7.518123761123841897e-02,7.037821749292693714e-06,7.037821749292693714e-06
3.710626604456205069e+00,2.105740133986452101e+00,3.032090299999999843e+02,6.545212478456514937e-02,9.584331903939965249e-06,9.584331903939965249e-06
8.312446482580588381e+00,1.115240261543010369e+00,3.000937861388803185e+02,6.480882882059346706e-02,9.796157259182871425e-06,9.796157259182871425e-06
6.301211826780126479e+00,1.341123419489996582e+00,3.591708899999999858e+02,7.691796221799764022e-02,6.685946065122350029e-06,6.685946065122350029e-06
5.476220534678495788e+00,1.487523707830650466e+00,3.735170343895199494e+02,7.983043374937248693e-02,6.148970852749965145e-06,6.148970852749965145e-06
5.289964786705808386e+00,1.628071522480613043e+00,1.897666367061014512e+02,4.166345292733820982e-02,2.559659875744819087e-05,2.559659875744819087e-05
6.933126617547256565e+00,1.266139141963364079e+00,3.227701044773922376e+02,6.947922001081241472e-02,8.394378390264811517e-06,8.394378390264811517e-06
6.972250135053501552e+00,1.197388741182882299e+00,4.812733999999999810e+02,1.013761484822394837e-01,3.560469631680012976e-06,3.560469631680012976e-06
3.649133444898257750e+00,2.186961924328421514e+00,2.439731099999999913e+02,5.312542224860927059e-02,1.515134447406779172e-05,1.515134447406779172e-05
3.147455265543846359e+00,2.522197034986826125e+00,2.341718582854973647e+02,5.106614036587512478e-02,1.651058863113028457e-05,1.651058863113028457e-05
6.657468170668723317e+00,1.271558092078359570e+00,3.958485600000000204e+02,8.434290858575363425e-02,5.429365344197209304e-06,5.429365344197209304e-06
4.229655154362024660e+00,1.958855165579259205e+00,1.933630514757964249e+02,4.242951779614304031e-02,2.461714708441934597e-05,2.461714708441934597e-05
6.616439631170552005e+00,1.391482527925979484e+00,1.489608000000000061e+02,3.291372414304349209e-02,4.224642170160604354e-05,4.224642170160604354e-05
3.582493539923663040e+00,2.210354317044945116e+00,2.594733899999999949e+02,5.637050222863482923e-02,1.331319035780564727e-05,1.331319035780564727e-05
5.994517875467214374e+00,1.420330347859685149e+00,3.055910099999999829e+02,6.594363929592511608e-02,9.426817005197189969e-06,9.426817005197189969e-06
6.869295575095004658e+00,1.251793072678723862e+00,3.800876700000000028e+02,8.116080008644623034e-02,5.923631811021865106e-06,5.923631811021865106e-06
6.709241579856853654e+00,1.263120349768578343e+00,4.014482300000000237e+02,8.547043854625682724e-02,5.268013759197075601e-06,5.268013759197075601e-06
6.940015196672819187e+00,1.293970274812014987e+00,2.523309527535672032e+02,5.487694131735213615e-02,1.411735594802517679e-05,1.411735594802517679e-05
5.085140537838032770e+00,1.628403974871969195e+00,2.819229473393235708e+02,6.104570518244318428e-02,1.117836787931089036e-05,1.117836787931089036e-05
4.758176031580140020e+00,1.613836738839442564e+00,4.640743339252056217e+02,9.797501909846761947e-02,3.852991995719151378e-06,3.852991995719151378e-06
4.398297909369293102e+00,1.858396167341361371e+00,2.493794283758890060e+02,5.425887098859506763e-02,1.447042472475001621e-05,1.447042472475001621e-05
7.049709744212581342e+00,1.246343892851906610e+00,3.255220767548291292e+02,7.004409496962331338e-02,8.244349957537254204e-06,8.244349957537254204e-06
6.253705612217177467e+00,1.408075981544019584e+00,2.413761299999999892e+02,5.258034326726840346e-02,1.549513222554532870e-05,1.549513222554532870e-05
5.935088920820745351e+00,1.370754787073963143e+00,4.368029900000000225e+02,9.255325177222327449e-02,4.392328579497271740e-06,4.392328579497271740e-06
5.314549857700906266e+00,1.567759561358426312e+00,2.904531699294526561e+02,6.281460508339241355e-02,1.049645903270891390e-05,1.049645903270891390e-05
9.348738149609332027e+00,1.023420349920750594e+00,3.169709334132131175e+02,6.828752149071561084e-02,8.723744506066838830e-06,8.723744506066838830e-06
7.102695895306148088e+00,1.243314316924449825e+00,3.223176199999999767e+02,6.938630232212811277e-02,8.419424084884702123e-06,8.419424084884702123e-06
5.541743718274148023e+00,1.531435599465352349e+00,2.626893536551423267e+02,5.704201995452332780e-02,1.297274573619891997e-05,1.297274573619891997e-05
6.899955291002443758e+00,1.284190206918166322e+00,2.935049937192997049e+02,6.344645910428167723e-02,1.026712326297676051e-05,1.026712326297676051e-05
6.131727831221981617e+00,1.390186062930169664e+00,3.216395157788970209e+02,6.924703192411672814e-02,8.457161157465943211e-06,8.457161157465943211e-06
6.878885444378051162e+00,1.242590164234443906e+00,3.919015800000000240e+02,8.354720546940448689e-02,5.547403090714836107e-06,5.547403090714836107e-06
5.585295882901307074e+00,1.517684783295035089e+00,2.676946800000000053e+02,5.808598575625800731e-02,1.246756234669136127e-05,1.246756234669136127e-05
8.624350564241533235e+00,1.103298886235316356e+00,2.569187010626603751e+02,5.583663130036409239e-02,1.359297808257391144e-05,1.359297808257391144e-05
6.527157093845299407e+00,1.309970122112795288e+00,3.546668234128975996e+02,7.600135359837369153e-02,6.868506803760377006e-06,6.868506803760377006e-06
7.115744471691296091e+00,1.200211141478172427e+00,4.279218695573584910e+02,9.077985017463689743e-02,4.591406973280919730e-06,4.591406973280919730e-06
5.525282086057649700e+00,1.523633439616268515e+00,2.838303099999999972e+02,6.144158952517390915e-02,1.102042356134933057e-05,1.102042356134933057e-05
6.218176470971656045e+00,1.415335860982843252e+00,2.335170804952819026e+02,5.092836393389412603e-02,1.660765456078092177e-05,1.660765456078092177e-05
7.088752953279338520e+00,1.275122877135008936e+00,2.559661800000000085e+02,5.563747944385725314e-02,1.369949059814730228e-05,1.369949059814730228e-05
6.290362912552413199e+00,1.367648067321509675e+00,2.985314229805364903e+02,6.448599560585822899e-02,9.904956117280045171e-06,9.904956117280045171e-06
6.356671287245080570e+00,1.390896146423692858e+00,2.316885216880943688e+02,5.054347182809154626e-02,1.688317543672582659e-05,1.688317543672582659e-05
7.096485045470267039e+00,1.253312442772728241e+00,2.989119188550982358e+02,6.456463027032487145e-02,9.878298555961185763e-06,9.878298555961185763e-06
4.430850627640871231e+00,1.789265642892291064e+00,3.316500700000000279e+02,7.130045648307847816e-02,7.923912931194889640e-06,7.923912931194889640e-06
4.476545987674436233e+00,1.817047978930803387e+00,2.597460742933299116e+02,5.642746468074476274e-02,1.328382242861536628e-05,1.328382242861536628e-05
6.593983707672067318e+00,1.276298248616845932e+00,4.081594900000000052e+02,8.681971592708762064e-02,5.083571914662924718e-06,5.083571914662924718e-06
7.159361204174190085e+00,1.281598659828228737e+00,2.161240400000000079e+02,4.725913195000450151e-02,1.952412197705147035e-05,1.952412197705147035e-05
6.922667052466090709e+00,1.296721179089582954e+00,2.514672199999999975e+02,5.469612284748326392e-02,1.421936745759685221e-05,1.421936745759685221e-05
6.895514795230015537e+00,1.301159963774511485e+00,2.501254027240667881e+02,5.441513150915904679e-02,1.437998519833217864e-05,1.437998519833217864e-05
7.395240388533808051e+00,1.201846046095906173e+00,3.313231714048106937e+02,7.123348658915082399e-02,7.940547819759309522e-06,7.940547819759309522e-06
5.891904702229541435e+00,1.426786270179258187e+00,3.273304159596880254e+02,7.041505108557162551e-02,8.147869329815533032e-06,8.147869329815533032e-06
4.402871566552372329e+00,1.835365365464270537e+00,2.720069995982743762e+02,5.898424799482383102e-02,1.205494299696465034e-05,1.205494299696465034e-05
4.120478377721008556e+00,1.843193138758113747e+00,4.206898499999999785e+02,8.933288529536720368e-02,4.763232587422976203e-06,4.763232587422976203e-06
5.303525503533494501e+00,1.582001806504859553e+00,2.627696399999999812e+02,5.705878028961850618e-02,1.296440931870521172e-05,1.296440931870521172e-05
6.590628665868045744e+00,1.314978374202659728e+00,3.217872407389685350e+02,6.927737757149035613e-02,8.448919313833365836e-06,8.448919313833365836e-06
6.390619534820532799e+00,1.403728395990179623e+00,1.956255162889772805e+02,4.291102684261444145e-02,2.402887167018848385e-05,2.402887167018848385e-05
7.083323322537338207e+00,1.232676578381781685e+00,3.580329525163745075e+02,7.668648504666474019e-02,6.731402002034126005e-06,6.731402002034126005e-06
3.538894503499978139e+00,2.225304237733363610e+00,2.671686669313333482e+02,5.797634148347124289e-02,1.251929363709167378e-05,1.251929363709167378e-05
6.738787656621749278e+00,1.283584824796677459e+00,3.481255863335143204e+02,7.466825185688075184e-02,7.146715653611249932e-06,7.146715653611249932e-06
6.819874897175706607e+00,1.287812888917261978e+00,3.052401114594784985e+02,6.587125359249865197e-02,9.449784346816357967e-06,9.449784346816357967e-06
4.258256218033229956e+00,1.933207369627480965e+00,2.141168301361287831e+02,4.683450827590168036e-02,1.990799953533657651e-05,1.990799953533657651e-05
6.914704979303797572e+00,1.276075948576911978e+00,3.052278910600298900e+02,6.586872934027870885e-02,9.450585674837465823e-06,9.450585674837465823e-06
6.328894712132481892e+00,1.307875410987665132e+00,4.269594700000000103e+02,9.058744282290981387e-02,4.613753955731776040e-06,4.613753955731776040e-06
6.361785146963470972e+00,1.313245599018498577e+00,3.985354199999999878e+02,8.488412301919401326e-02,5.351070309996250587e-06,5.351070309996250587e-06
