m1_source,m2_source,dL,z,likelihood,posterior
1.716445470704395460e+00,1.604947157889424547e+00,1.312192291815310625e+02,2.900994222959451738e-02,5.484862966814666455e-05,5.484862966814666455e-05
1.674858616873890371e+00,1.636007740999238624e+00,1.452033546512237479e+02,3.203050545789365433e-02,4.453090943901642654e-05,4.453090943901642654e-05
2.371468688333373986e+00,1.160183232574512724e+00,1.956621302164680856e+02,4.282379754592473275e-02,2.401952144855122029e-05,2.401952144855122029e-05
1.686941950208855401e+00,1.576893587444940792e+00,2.178789551055128584e+02,4.752567580271049863e-02,1.919729354127309545e-05,1.919729354127309545e-05
2.220459602594083481e+00,1.279744835761834620e+00,9.505790742098261603e+01,2.113828041143019781e-02,1.061339610077187103e-04,1.061339610077187103e-04
2.141949719596688784e+00,1.270840404030482595e+00,1.941575067969591259e+02,4.250430588058456277e-02,2.440819737930213947e-05,2.440819737930213947e-05
1.932761342287617978e+00,1.431416625404254184e+00,1.334841612855576898e+02,2.950012015480971139e-02,5.295264765572663308e-05,5.295264765572663308e-05
1.834351644193817465e+00,1.494475548519338615e+00,1.481761689595793143e+02,3.267086748057315693e-02,4.270898833297779380e-05,4.270898833297779380e-05
1.891690981120349502e+00,1.482888188234263049e+00,9.607356824382011951e+01,2.136055483396863755e-02,1.038565622444378187e-04,1.038565622444378187e-04
1.778702711307627915e+00,1.551517239841251783e+00,1.303839249932665894e+02,2.882912397623531645e-02,5.557318658787127066e-05,5.557318658787127066e-05
2.273746862043838579e+00,1.218280436884323192e+00,1.651073833975621312e+02,3.630760926043789111e-02,3.415777715592433611e-05,3.415777715592433611e-05
2.309110863081230924e+00,1.199025930700768683e+00,1.735264513088251874e+02,3.810888942926734385e-02,3.081645264881659971e-05,3.081645264881659971e-05
2.591609201058019618e+00,1.129113784162120826e+00,7.030764848705918268e+01,1.569821230904451179e-02,1.960945283312439443e-04,1.960945283312439443e-04
2.364151568857162822e+00,1.173265984879512169e+00,1.749864820937224579e+02,3.842098566832921613e-02,3.028614863794191477e-05,3.028614863794191477e-05
1.669091650675882388e+00,1.622960841775006990e+00,1.718329327396493227e+02,3.774688283208561812e-02,3.144880514587153830e-05,3.144880514587153830e-05
1.798696134661634360e+00,1.536317241126107902e+00,1.279895939816913284e+02,2.831053763711752214e-02,5.773006132527717710e-05,5.773006132527717710e-05
1.922126561192323724e+00,1.408223260371580743e+00,1.856385877407676901e+02,4.069271724880187818e-02,2.679281608797820443e-05,2.679281608797820443e-05
2.336625106644923289e+00,1.207992384102423156e+00,1.254723050244154621e+02,2.776495667753368229e-02,6.013351740473078989e-05,6.013351740473078989e-05
1.903681219294441673e+00,1.450136849412573259e+00,1.361161620165055126e+02,3.006915684018519885e-02,5.086836172587376345e-05,5.086836172587376345e-05
2.350951220060292002e+00,1.185855105096070394e+00,1.614866390712133466e+02,3.553134479778932708e-02,3.576021841167071735e-05,3.576021841167071735e-05
2.327584626441306703e+00,1.168520766429801627e+00,2.219941842700506811e+02,4.839304727083470342e-02,1.846155527646684767e-05,1.846155527646684767e-05
2.172303334809909448e+00,1.290885279191037016e+00,1.223001972880996533e+02,2.707671075351621853e-02,6.337819270386714770e-05,6.337819270386714770e-05
1.899586671620543843e+00,1.420080187866869403e+00,1.926127870426535367e+02,4.217630016142061289e-02,2.481688817998151461e-05,2.481688817998151461e-05
2.071073604812887492e+00,1.337984512140465432e+00,1.417791891243183215e+02,3.129213161464325377e-02,4.677476112285148158e-05,4.677476112285148158e-05
2.044009409925445997e+00,1.323728094364923225e+00,1.987905096559535423e+02,4.348785690963376943e-02,2.323987686045969533e-05,2.323987686045969533e-05
1.754562470823783471e+00,1.534896561599970344e+00,1.904798113293670667e+02,4.172275122361649574e-02,2.539788856138906666e-05,2.539788856138906666e-05
1.744864344398300737e+00,1.567217471223504077e+00,1.520374519807702711e+02,3.350186738700182409e-02,4.050197172294230894e-05,4.050197172294230894e-05
1.998625306566968129e+00,1.372152975746321557e+00,1.588080053199139456e+02,3.495666420962320609e-02,3.701781490025736178e-05,3.701781490025736178e-05
1.669797750481949672e+00,1.605940167955373310e+00,1.987744495933636983e+02,4.348445278440685874e-02,2.324378412213791805e-05,2.324378412213791805e-05
1.937548829829018882e+00,1.406462726236935801e+00,1.713459663168659688e+02,3.764278887004577495e-02,3.163416251063476653e-05,3.163416251063476653e-05
1.937755496097390395e+00,1.391252128084527362e+00,1.980133487477187373e+02,4.332305517702893932e-02,2.343006131996743223e-05,2.343006131996743223e-05
1.671105977590972236e+00,1.637984863841843941e+00,1.475003581160266037e+02,3.252533612687420750e-02,4.311340114490832545e-05,4.311340114490832545e-05
2.514500160309866672e+00,1.125662717498079335e+00,1.461933349797186565e+02,3.224387741966731891e-02,4.391169298814368265e-05,4.391169298814368265e-05
2.604573945011146030e+00,1.089407558132172493e+00,1.520141682922442499e+02,3.349686039770581603e-02,4.051477252506735245e-05,4.051477252506735245e-05
1.722276752282471346e+00,1.517282188622188555e+00,2.644263015132323176e+02,5.727998085212372692e-02,1.279411741475971814e-05,1.279411741475971814e-05
1.979603007226283351e+00,1.387089638476790343e+00,1.556062623629457562e+02,3.426913997411016460e-02,3.860812039009231154e-05,3.860812039009231154e-05
2.230399073635231488e+00,1.235520571303446946e+00,1.743159696381005119e+02,3.827765689895776952e-02,3.052801182805737622e-05,3.052801182805737622e-05
1.750894552558072581e+00,1.547309456116952031e+00,1.743115899504263950e+02,3.827672069674512012e-02,3.052960093373762487e-05,3.052960093373762487e-05
1.920980505615078604e+00,1.392413867325666965e+00,2.167717839640191642e+02,4.729205239848472547e-02,1.940254875626539532e-05,1.940254875626539532e-05
