m1_source,m2_source,dL,z,likelihood,posterior
2.280356860474606506e+00,8.528409308251789778e-01,4.530418661296887706e+01,1.023676720100314200e-02,4.774686795943076305e-04,4.774686795943076305e-04
1.496173044306366995e+00,1.239581403069347276e+00,4.856367965386639440e+01,1.097327024735528754e-02,4.149304881742568100e-04,4.149304881742568100e-04
1.435806889155939903e+00,1.293074885642160110e+00,4.398035288442373769e+01,9.937638605941392922e-03,5.069411119210839563e-04,5.069411119210839563e-04
1.583756120881660623e+00,1.175367831739678737e+00,4.616371792221182346e+01,1.043098373092037241e-02,4.596799905444909416e-04,4.596799905444909416e-04
1.624480723754124334e+00,1.147468963558510024e+00,4.716003437001764809e+01,1.065610772711632175e-02,4.402693564456145836e-04,4.402693564456145836e-04
1.430639509582474433e+00,1.295503800453748688e+00,4.738722754312287577e+01,1.070744346000573367e-02,4.360142311086732990e-04,4.360142311086732990e-04
2.086298032657651014e+00,9.232751549752592490e-01,3.427886038272130520e+01,7.745525080305859685e-03,8.380783935788921552e-04,8.380783935788921552e-04
1.654063136405363288e+00,1.134743109316045162e+00,3.433043269718660184e+01,7.757178170597674866e-03,8.355432073151533318e-04,8.355432073151533318e-04
1.657205877683151307e+00,1.127329967468324368e+00,4.510456441765665403e+01,1.019166130474190128e-02,4.817467253332389111e-04,4.817467253332389111e-04
1.367914269196345511e+00,1.365249580946224617e+00,2.894868671353368939e+01,6.541138663250734876e-03,1.177896757449433795e-03,1.177896757449433795e-03
1.721832148485778591e+00,1.089561980643818151e+00,4.283626360976079184e+01,9.679124405875467671e-03,5.346516169953168451e-04,5.346516169953168451e-04
1.604056824558093286e+00,1.171542008515214395e+00,2.657936248916296051e+01,6.005774885157047667e-03,1.398729028581127297e-03,1.398729028581127297e-03
1.370826359333523037e+00,1.357387912172182576e+00,3.768033178002551864e+01,8.514109033319739936e-03,6.925542686173235445e-04,6.925542686173235445e-04
1.662699141732800534e+00,1.125759544538611046e+00,4.116295535182357668e+01,9.301029832887020357e-03,5.794309350480659126e-04,5.794309350480659126e-04
1.609603438192424907e+00,1.162898756580280857e+00,3.633725533891039561e+01,8.210632425775668888e-03,7.451387495136543816e-04,7.451387495136543816e-04
1.380979215904224233e+00,1.343087746521604897e+00,4.444181132623787533e+01,1.004190805640398608e-02,4.963672167838819151e-04,4.963672167838819151e-04
1.779601294229574915e+00,1.058895652648951247e+00,3.975919550771293842e+01,8.983841427033078392e-03,6.214538554584223082e-04,6.214538554584223082e-04
1.398467444257870840e+00,1.324924626800395799e+00,4.694704973617693611e+01,1.060798250344451889e-02,4.443148032113035275e-04,4.443148032113035275e-04
1.592222107585091972e+00,1.172256256295243215e+00,4.113994281061550851e+01,9.295830003805814756e-03,5.800852456853020046e-04,5.800852456853020046e-04
1.806542179189386754e+00,1.041233982276414727e+00,4.743028541618876659e+01,1.071717265846837061e-02,4.352147051001238067e-04,4.352147051001238067e-04
1.534197968691717762e+00,1.212602337316300183e+00,4.425946226373100956e+01,1.000070513363327668e-02,5.005059353332337634e-04,5.005059353332337634e-04
1.698111691180555383e+00,1.107276741373530715e+00,3.466469899292083312e+01,7.832707752042438257e-03,8.193854797205246459e-04,8.193854797205246459e-04
1.431404019273231354e+00,1.300952550472558533e+00,3.638132579413212397e+01,8.220590423573996899e-03,7.433200949041055211e-04,7.433200949041055211e-04
1.733984095050814966e+00,1.079847667552360502e+00,4.876864779428494501e+01,1.101958409368944923e-02,4.114129411467540060e-04,4.114129411467540060e-04
1.591788991767322026e+00,1.176242152210616787e+00,3.371797399686331431e+01,7.618789257692136670e-03,8.664079665989932568e-04,8.664079665989932568e-04
1.708506984408114215e+00,1.096695842735485593e+00,4.415668279539892183e+01,9.977481463393994901e-03,5.028613922106256939e-04,5.028613922106256939e-04
1.586910452875648359e+00,1.177962055140056474e+00,3.685095630047862159e+01,8.326706403649493729e-03,7.243444007884945442e-04,7.243444007884945442e-04
1.771616153204094157e+00,1.064546599172754515e+00,3.648185485070337819e+01,8.243305599057622335e-03,7.391962688377956819e-04,7.391962688377956819e-04
1.452432156458820733e+00,1.280985808117563352e+00,3.909878137747431737e+01,8.834616681751580533e-03,6.428126027770337831e-04,6.428126027770337831e-04
1.733074826091865805e+00,1.081824377873202625e+00,4.535878129903741751e+01,1.024910321525431510e-02,4.763085352803796938e-04,4.763085352803796938e-04
1.705134357568694581e+00,1.101136765647294125e+00,3.908122295105111021e+01,8.830649244365587971e-03,6.433953325155342606e-04,6.433953325155342606e-04
1.557683202300935266e+00,1.194292523031514897e+00,4.669327825120731035e+01,1.055064123306525409e-02,4.492076797499661373e-04,4.492076797499661373e-04
1.554867815407758647e+00,1.197940746855790994e+00,4.259722848713445131e+01,9.625112909673289724e-03,5.407258857266400735e-04,5.407258857266400735e-04
1.626474033125048235e+00,1.153739486519167023e+00,3.182109670687663439e+01,7.190177849383466192e-03,9.735999461873869184e-04,9.735999461873869184e-04
1.562508385120981114e+00,1.191522985523121303e+00,4.427463811199424981e+01,1.000413421243068895e-02,5.001595355233511616e-04,5.001595355233511616e-04
1.821539880430634417e+00,1.036698137981108658e+00,4.047577190393629110e+01,9.145756391151923029e-03,5.994545946264023947e-04,5.994545946264023947e-04
1.491485866124949711e+00,1.245562017396090626e+00,4.426995474799863928e+01,1.000307597674597766e-02,5.002663984520848818e-04,5.002663984520848818e-04
1.526574779341635990e+00,1.221771887261905887e+00,3.764491667670046837e+01,8.506106766967731769e-03,6.938688175818997963e-04,6.938688175818997963e-04
1.654359115015427317e+00,1.133135063626513839e+00,3.706037312107276449e+01,8.374025457376480658e-03,7.161150576844217165e-04,7.161150576844217165e-04
1.683067835408661894e+00,1.114366036024942774e+00,3.887302075874045215e+01,8.783604643573380763e-03,6.503656414149484692e-04,6.503656414149484692e-04
1.404012224093133199e+00,1.328883276480813391e+00,3.203104951573577353e+01,7.237618013045348138e-03,9.607890003801283080e-04,9.607890003801283080e-04
1.700082685975490948e+00,1.106807337849225803e+00,3.342485369693481090e+01,7.552556873963668128e-03,8.817851819621830073e-04,8.817851819621830073e-04
1.946380731589228308e+00,9.760247387590094137e-01,4.465125051155828828e+01,1.008923216358217564e-02,4.916762758084495654e-04,4.916762758084495654e-04
1.418125099102653275e+00,1.311477109661473239e+00,3.924827512531443574e+01,8.868395738590596072e-03,6.378829249344964954e-04,6.378829249344964954e-04
1.434754916237111155e+00,1.295781752628514694e+00,4.126964912432044486e+01,9.325137964883248656e-03,5.764116658232099153e-04,5.764116658232099153e-04
1.451681117692027900e+00,1.278464136672466722e+00,4.483724983966914834e+01,1.013125988692880307e-02,4.875655099870445362e-04,4.875655099870445362e-04
1.543220791460637287e+00,1.206349928266096772e+00,4.347904542895605573e+01,9.824365019074240285e-03,5.188130898015902307e-04,5.188130898015902307e-04
1.520208054049281943e+00,1.226792005858484025e+00,3.772800790299274354e+01,8.524881754526087221e-03,6.907904709625143670e-04,6.907904709625143670e-04
1.517300126374914182e+00,1.226524562173240351e+00,4.223918630450391731e+01,9.544211016366179606e-03,5.500185933851469994e-04,5.500185933851469994e-04
1.599202445285215379e+00,1.166786016223223310e+00,4.276304279697496469e+01,9.662579700611028527e-03,5.365014229697104634e-04,5.365014229697104634e-04
1.398709772589592948e+00,1.323778572339655568e+00,4.877575865251199616e+01,1.102119083703287372e-02,4.112917067690385745e-04,4.112917067690385745e-04
1.704653671559970496e+00,1.098190278398708974e+00,4.592825191497843917e+01,1.037777869889121643e-02,4.644536241729701792e-04,4.644536241729701792e-04
1.455130139826493973e+00,1.276901464334637470e+00,4.264702968293341456e+01,9.636365804512365615e-03,5.394519017407275888e-04,5.394519017407275888e-04
1.679807109405198506e+00,1.123352904099766736e+00,2.444026676664242714e+01,5.522432691660168237e-03,1.655863820982494267e-03,1.655863820982494267e-03
1.723597279382924619e+00,1.094529531800505051e+00,2.969263349149191455e+01,6.709238138051032592e-03,1.119241795693455338e-03,1.119241795693455338e-03
1.697872825827647869e+00,1.105576041981402247e+00,3.901153707038887575e+01,8.814903279348482515e-03,6.457158567082985339e-04,6.457158567082985339e-04
1.548333760186762831e+00,1.201458804933055902e+00,4.565486555552850234e+01,1.031600532369463669e-02,4.700892736035843194e-04,4.700892736035843194e-04
1.368612150978053110e+00,1.354322006079221596e+00,4.646042018366026838e+01,1.049802548148541688e-02,4.537683043086031742e-04,4.537683043086031742e-04
1.634577666438130628e+00,1.142316922522163880e+00,4.446410027373411111e+01,1.004694438491427443e-02,4.958648327890797158e-04,4.958648327890797158e-04
1.664578227467366389e+00,1.123472526836701402e+00,4.415583947020525812e+01,9.977290908738285780e-03,5.028807874286409917e-04,5.028807874286409917e-04
1.640823344054058941e+00,1.138214033995761598e+00,4.442007076253970865e+01,1.003699563867760727e-02,4.968579715232103672e-04,4.968579715232103672e-04
1.944172405509898116e+00,9.772192751769979147e-01,4.380808687048779149e+01,9.898714011700863666e-03,5.109746336822533486e-04,5.109746336822533486e-04
1.461132896338672271e+00,1.277749470124911690e+00,3.274400312098990895e+01,7.398714384655589310e-03,9.191140997245340330e-04,9.191140997245340330e-04
1.566667624016216509e+00,1.188814711237087485e+00,4.468461781814402656e+01,1.009677171732277674e-02,4.909350329992855566e-04,4.909350329992855566e-04
1.744525473158951678e+00,1.083906813781880585e+00,2.754370435871994260e+01,6.223674023379497343e-03,1.301941975770292944e-03,1.301941975770292944e-03
1.719696864476884857e+00,1.091283856416716214e+00,4.197988998527807780e+01,9.485621374780338344e-03,5.568978765390585582e-04,5.568978765390585582e-04
1.755081850342124161e+00,1.073255264638515394e+00,3.681649535203332846e+01,8.318919734621000456e-03,7.257121050144543740e-04,7.257121050144543740e-04
1.809764227850352736e+00,1.040327063674255426e+00,4.573918517623609858e+01,1.033505787473223622e-02,4.683402706904478451e-04,4.683402706904478451e-04
1.882278362342014288e+00,1.004343709019545949e+00,4.590199217904508089e+01,1.037184514564577081e-02,4.649905652834243229e-04,4.649905652834243229e-04
1.769123327458207884e+00,1.062822659083774379e+00,4.342608025703453478e+01,9.812397203839995710e-03,5.200915630318661163e-04,5.200915630318661163e-04
1.378595988010250739e+00,1.342430957372284350e+00,4.909560857818661361e+01,1.109346294857878334e-02,4.058930845379948751e-04,4.058930845379948751e-04
1.635960125436686452e+00,1.142938403285448379e+00,4.086795648212540044e+01,9.234372974450125865e-03,5.879027650216210946e-04,5.879027650216210946e-04
1.687310349535913412e+00,1.112841549085545889e+00,3.655408726567765143e+01,8.259626969591756657e-03,7.362542463018195314e-04,7.362542463018195314e-04
1.644039458394666475e+00,1.136002175086756161e+00,4.486729552374055174e+01,1.013804889907598920e-02,4.869062792493932521e-04,4.869062792493932521e-04
1.376454965038909739e+00,1.346653266133289506e+00,4.564120087206354981e+01,1.031291770213106813e-02,4.703736301931241430e-04,4.703736301931241430e-04
1.462021514951449275e+00,1.272404603900312736e+00,4.058198870994860386e+01,9.169756749557450223e-03,5.962927736837643012e-04,5.962927736837643012e-04
2.102476330106699098e+00,9.165435739440663809e-01,3.591792429558532973e+01,8.115881927166260570e-03,7.627804696857113428e-04,7.627804696857113428e-04
1.672644855668186548e+00,1.121109759314429022e+00,3.791463122291946775e+01,8.567050472765945848e-03,6.839503264439906636e-04,6.839503264439906636e-04
1.506717123765718869e+00,1.236974173657452214e+00,3.854257168558095970e+01,8.708937587686926829e-03,6.616620798110954852e-04,6.616620798110954852e-04
1.510723316204642508e+00,1.237712083238036831e+00,3.116584897480549543e+01,7.042120484409664961e-03,1.015264575455875106e-03,1.015264575455875106e-03
1.812797573401608853e+00,1.039804786234091782e+00,4.341452503411193220e+01,9.809786228213726589e-03,5.203711070881840732e-04,5.203711070881840732e-04
1.488893963385678587e+00,1.250323133686122690e+00,3.971574773892393750e+01,8.974024129168410926e-03,6.228262584074811120e-04,6.228262584074811120e-04
1.599362322826898941e+00,1.164803221610269501e+00,4.638413472062652687e+01,1.048078829913473217e-02,4.552773981566122521e-04,4.552773981566122521e-04
1.657940924761465817e+00,1.127549765018851069e+00,4.388622037215623095e+01,9.916368770057127496e-03,5.091392710202743976e-04,5.091392710202743976e-04
1.706647370026653121e+00,1.098875573945604422e+00,4.173710001349937215e+01,9.430761446688720046e-03,5.634561888710314928e-04,5.634561888710314928e-04
1.718489377056672263e+00,1.093937765684783070e+00,3.736110169800546288e+01,8.441976979363803937e-03,7.045393234690808509e-04,7.045393234690808509e-04
1.963621212989542064e+00,9.678331406242114410e-01,4.622825758922499517e+01,1.044556687644924292e-02,4.583843338359976853e-04,4.583843338359976853e-04
1.937798687539653120e+00,9.878324961833935269e-01,2.513967287867765776e+01,5.680467921583351974e-03,1.564522837062931604e-03,1.564522837062931604e-03
1.690020041203140533e+00,1.113615576359975545e+00,3.161479355874084618e+01,7.143562349620899941e-03,9.864382334787017217e-04,9.864382334787017217e-04
1.527529558475881455e+00,1.220462994006925594e+00,3.961293421964779782e+01,8.950792764903183277e-03,6.260919323270896153e-04,6.260919323270896153e-04
1.456679060924709113e+00,1.275450912276025806e+00,4.302189276409726659e+01,9.721068486118982985e-03,5.300043834336040302e-04,5.300043834336040302e-04
1.511341058989245090e+00,1.231307798476267701e+00,4.202916893782408891e+01,9.496756265456830423e-03,5.555806400858437745e-04,5.555806400858437745e-04
1.674095793576361624e+00,1.116618819327762857e+00,4.538380368072922977e+01,1.025475718049117212e-02,4.757782097231333341e-04,4.757782097231333341e-04
1.694324811942109266e+00,1.105729896594478179e+00,4.217659524893912959e+01,9.530068171905567084e-03,5.516675228317138380e-04,5.516675228317138380e-04
1.655995506997732347e+00,1.131628731197191096e+00,3.777502461451115323e+01,8.535505477549356484e-03,6.890576232859417114e-04,6.890576232859417114e-04
1.399622402328857262e+00,1.322884389714916065e+00,4.875457287604933754e+01,1.101640377698755169e-02,4.116530638594569449e-04,4.116530638594569449e-04
1.394881163225140774e+00,1.334293211064540241e+00,3.748058117509413734e+01,8.468974122093747212e-03,7.000176565262407509e-04,7.000176565262407509e-04
1.619318561057090822e+00,1.151043583377741264e+00,4.670922130002534089e+01,1.055424366567526105e-02,4.488979296635665830e-04,4.488979296635665830e-04
1.801365389517104010e+00,1.044845520490686130e+00,4.554995466246170110e+01,1.029230004457002030e-02,4.722790145980397731e-04,4.722790145980397731e-04
1.607178921749622402e+00,1.162054571098574796e+00,4.110897958564885357e+01,9.288833667496242119e-03,5.809673563825845178e-04,5.809673563825845178e-04
1.474855011252870218e+00,1.258325095875816979e+00,4.653311156979012253e+01,1.051445055945197590e-02,4.523372335422076837e-04,4.523372335422076837e-04
1.523017454367213697e+00,1.219835573782618310e+00,4.657328911055967779e+01,1.052352892863406449e-02,4.515491449474255182e-04,4.515491449474255182e-04
1.425041808159819956e+00,1.306967406362093298e+00,3.633930605898041222e+01,8.211095798932116496e-03,7.450539754215803907e-04,7.450539754215803907e-04
1.682987370661700011e+00,1.121079875504329193e+00,2.533086296837807083e+01,5.723668530306824827e-03,1.540863579857028884e-03,1.540863579857028884e-03
1.707953676709095481e+00,1.095686188926313864e+00,4.668602128630517711e+01,1.054900147599547970e-02,4.493487774374466896e-04,4.493487774374466896e-04
1.709878369804997300e+00,1.099939284219416225e+00,3.524113423788726607e+01,7.962956937610763536e-03,7.925970568110001597e-04,7.925970568110001597e-04
1.704636046977125119e+00,1.099566064241419561e+00,4.246387717252739691e+01,9.594981337612589617e-03,5.441593670997229128e-04,5.441593670997229128e-04
1.505545465535642169e+00,1.232803129430393607e+00,4.744211266633693924e+01,1.071984510036494594e-02,4.349954715974181044e-04,4.349954715974181044e-04
1.409565794858008037e+00,1.317652777216088644e+00,4.196023611121914598e+01,9.481180457761832422e-03,5.574245278601723964e-04,5.574245278601723964e-04
1.457506097365647513e+00,1.275070605808957813e+00,4.206538320906595629e+01,9.504939108848855719e-03,5.546155840803416569e-04,5.546155840803416569e-04
1.416793122617512779e+00,1.309533654143501646e+00,4.449754712538067025e+01,1.005450191236394002e-02,4.951123747432562006e-04,4.951123747432562006e-04
1.470973185631590630e+00,1.265582477316104848e+00,3.901852343546571689e+01,8.816481892678059221e-03,6.454826497455308813e-04,6.454826497455308813e-04
1.881342057232540999e+00,1.007758030891129808e+00,3.946217659907210873e+01,8.916728128034309350e-03,6.309268312729855287e-04,6.309268312729855287e-04
1.957157664028436939e+00,9.729183482100297597e-01,4.036515936968360307e+01,9.120762790177887672e-03,6.027739147387590471e-04,6.027739147387590471e-04
1.434575257183146935e+00,1.298230233873048034e+00,3.611240270544755759e+01,8.159825552606187263e-03,7.545219120751175479e-04,7.545219120751175479e-04
1.683263600223654510e+00,1.110576339342238539e+00,4.691029898864349690e+01,1.059967843984490829e-02,4.450184496375395363e-04,4.450184496375395363e-04
1.507945987537215426e+00,1.232302094691167138e+00,4.485362755018439174e+01,1.013496053409552664e-02,4.872060026795768401e-04,4.872060026795768401e-04
1.569184726060458779e+00,1.188525067423677584e+00,4.079548062814880183e+01,9.217996597335346987e-03,5.900124007740488235e-04,5.900124007740488235e-04
1.417370943591738985e+00,1.311870185884308038e+00,3.960111048717026705e+01,8.948121117846511915e-03,6.264691271880985356e-04,6.264691271880985356e-04
2.070829112532287741e+00,9.281842911946356356e-01,3.689721431762081494e+01,8.337158694884959365e-03,7.225145263985451429e-04,7.225145263985451429e-04
1.607406204219921086e+00,1.169776295310599679e+00,2.590224097462298758e+01,5.852775000833947659e-03,1.473258516035516261e-03,1.473258516035516261e-03
1.638497942041375444e+00,1.136796906342166125e+00,5.036085453757516461e+01,1.137935326703696376e-02,3.855398640066366994e-04,3.855398640066366994e-04
1.782209320404948949e+00,1.055219321802150167e+00,4.446989192142079617e+01,1.004825304430121725e-02,4.957344152742147085e-04,4.957344152742147085e-04
1.806865336977898862e+00,1.041304789888881421e+00,4.712840960272908575e+01,1.064896191113943319e-02,4.408665618879462631e-04,4.408665618879462631e-04
1.703818040776066800e+00,1.097710959497959937e+00,4.758216492726175062e+01,1.075149079358330914e-02,4.324118816676722509e-04,4.324118816676722509e-04
2.061644348559767970e+00,9.291892552953370243e-01,4.342173163060016350e+01,9.811414604222148950e-03,5.201967388540296123e-04,5.201967388540296123e-04
1.372510901423545482e+00,1.353448551627527419e+00,4.112598725021282320e+01,9.292676656760380169e-03,5.804825779344663459e-04,5.804825779344663459e-04
1.394108672948471073e+00,1.338135959051025337e+00,3.234504494831642774e+01,7.308567264887480194e-03,9.420941969689980607e-04,9.420941969689980607e-04
1.428940908948198585e+00,1.301682622485251795e+00,3.915407464096285395e+01,8.847110543984477299e-03,6.409826615588307304e-04,6.409826615588307304e-04
1.537552967515165570e+00,1.210688152349911340e+00,4.321526566800960012e+01,9.764762315504849424e-03,5.252270357906562099e-04,5.252270357906562099e-04
1.962673152913028574e+00,9.748666668426065884e-01,3.008141302543291218e+01,6.797085330088008595e-03,1.090309678776833161e-03,1.090309678776833161e-03
1.437359933524134270e+00,1.292989960541160555e+00,4.113153831857464837e+01,9.293930955728868168e-03,5.803244835235529114e-04,5.803244835235529114e-04
1.763549528187104309e+00,1.067026948728677205e+00,4.083275499138682818e+01,9.226418975211656340e-03,5.889260067355239553e-04,5.889260067355239553e-04
1.730367807771644673e+00,1.084704155961686123e+00,4.271821272350293697e+01,9.652450062269708406e-03,5.376386954745869962e-04,5.376386954745869962e-04
1.510574966151272625e+00,1.232592982049613539e+00,4.082037836760250826e+01,9.223622398871001229e-03,5.892864033824643218e-04,5.892864033824643218e-04
1.424579720977578123e+00,1.301268758883480370e+00,4.646625789888472724e+01,1.049934455012357590e-02,4.536531286778075467e-04,4.536531286778075467e-04
1.539240850986391740e+00,1.211236924763764211e+00,3.932687195884659559e+01,8.886155189708835195e-03,6.353137159861949003e-04,6.353137159861949003e-04
1.872721784839648462e+00,1.009031113066054530e+00,4.560924054122467197e+01,1.030569606344986476e-02,4.710397134035243256e-04,4.710397134035243256e-04
1.364232655865508459e+00,1.360786964947640287e+00,4.269126347642550456e+01,9.646360709624868940e-03,5.383240884924124720e-04,5.383240884924124720e-04
1.621177961375278587e+00,1.155537375133352196e+00,3.512810639842805926e+01,7.937417583165205792e-03,7.977457114894143542e-04,7.977457114894143542e-04
1.879532979179252550e+00,1.008373629862886922e+00,3.993906432925044214e+01,9.024483923686380665e-03,6.158199781911854759e-04,6.158199781911854759e-04
1.910791645404138261e+00,9.911562368410934409e-01,4.619534516178180894e+01,1.043813010552486868e-02,4.590443816067847236e-04,4.590443816067847236e-04
1.973271069008889711e+00,9.641177740558696252e-01,4.486022333823125763e+01,1.013645089407748043e-02,4.870613300700165163e-04,4.870613300700165163e-04
1.696225751149776695e+00,1.112453207488625750e+00,2.616669019273741625e+01,5.912528972480130506e-03,1.443460530637688663e-03,1.443460530637688663e-03
1.410029231798537008e+00,1.319866533447264123e+00,3.744598803024741329e+01,8.461157582453124326e-03,7.013223608733641689e-04,7.013223608733641689e-04
1.768562390266638529e+00,1.064780508586471663e+00,3.962344588071983509e+01,8.953167941136002186e-03,6.257568790347954645e-04,6.257568790347954645e-04
1.670468595238489673e+00,1.120611904346959120e+00,4.257550090153532807e+01,9.620203424430385716e-03,5.412831133663291699e-04,5.412831133663291699e-04
1.449619582085877267e+00,1.283555283259554702e+00,4.002026801648034393e+01,9.042832409867957930e-03,6.133014323705268753e-04,6.133014323705268753e-04
1.498220106768213045e+00,1.242217541846497575e+00,4.063455060700493249e+01,9.181633442287976885e-03,5.947373223057832127e-04,5.947373223057832127e-04
1.452771359166967091e+00,1.276243254307375619e+00,4.735932192053897438e+01,1.070113800827274426e-02,4.365335697525565112e-04,4.365335697525565112e-04
1.723958862635623923e+00,1.091892969813078151e+00,3.507501536279260534e+01,7.925421328229582604e-03,8.001813640582214641e-04,8.001813640582214641e-04
1.624109854758017057e+00,1.150583008952934971e+00,4.148481274086038439e+01,9.373755543462945761e-03,5.703937944362095103e-04,5.703937944362095103e-04
1.473705727216035433e+00,1.259328179874633857e+00,4.574115971452480522e+01,1.033550403413387511e-02,4.682994299829773750e-04,4.682994299829773750e-04
1.646942518240008146e+00,1.134583701376333353e+00,4.381542209562559975e+01,9.900371452165344921e-03,5.108019093789877658e-04,5.108019093789877658e-04
1.417432967611836014e+00,1.318769662358321826e+00,2.773717095581725189e+01,6.267389023332469583e-03,1.283732744951210196e-03,1.283732744951210196e-03
2.034065798985177143e+00,9.412578065679584327e-01,4.030869122062154730e+01,9.108003455126625555e-03,6.044790189432362997e-04,6.044790189432362997e-04
1.794987496856342846e+00,1.047624955833403648e+00,4.675847203349127312e+01,1.056537218007231639e-02,4.479430674056570825e-04,4.479430674056570825e-04
1.468343635162808747e+00,1.267667326072344114e+00,3.898867526751409684e+01,8.809737510546063535e-03,6.464798696092696187e-04,6.464798696092696187e-04
1.427200357627571581e+00,1.309974896349209494e+00,2.770364185208031316e+01,6.259812910503306446e-03,1.286861166651469572e-03,1.286861166651469572e-03
1.671299083193426682e+00,1.125933924728167890e+00,3.028401515370921970e+01,6.842864561029959186e-03,1.075673163175366528e-03,1.075673163175366528e-03
1.712899046635960154e+00,1.093693833294592688e+00,4.573625014967461766e+01,1.033439468693691729e-02,4.684009874183934163e-04,4.684009874183934163e-04
1.826567058916618747e+00,1.032081090608319318e+00,4.484152371042400631e+01,1.013222559502855065e-02,4.874716559882868658e-04,4.874716559882868658e-04
1.430996550736100881e+00,1.296512649486854185e+00,4.504965509841201765e+01,1.017925419713670669e-02,4.829334899324559389e-04,4.829334899324559389e-04
1.644173122455849567e+00,1.143797491529392030e+00,2.833689943017261470e+01,6.402901461249878474e-03,1.229641293905984036e-03,1.229641293905984036e-03
1.445873299372470333e+00,1.283641215806359037e+00,4.469533719253250581e+01,1.009919382769179641e-02,4.906972593168479509e-04,4.906972593168479509e-04
1.697394373494853337e+00,1.105479636615847250e+00,3.922950705974684382e+01,8.864154975597322503e-03,6.384987158357274296e-04,6.384987158357274296e-04
1.863373132227035267e+00,1.015074186173125836e+00,4.288673937605650366e+01,9.690529724180278054e-03,5.333819591941371847e-04,5.333819591941371847e-04
1.607055155037275140e+00,1.159410398223658101e+00,4.637063312973528895e+01,1.047773752936862791e-02,4.555452680619004931e-04,4.555452680619004931e-04
1.604475620472880948e+00,1.163962055841648580e+00,4.081097719007437519e+01,9.221498143411060652e-03,5.895603771500413813e-04,5.895603771500413813e-04
1.380321021874722165e+00,1.352699208161640687e+00,2.951756410982760315e+01,6.669680105160356864e-03,1.132645783996712435e-03,1.132645783996712435e-03
1.422262142999450862e+00,1.306261426570295869e+00,4.128859127500294335e+01,9.329418063508119682e-03,5.758780850319846455e-04,5.758780850319846455e-04
1.433681691623849286e+00,1.294540924655827263e+00,4.437330575069498906e+01,1.002642878878586864e-02,4.979160633015349609e-04,4.979160633015349609e-04
1.426654802667046251e+00,1.298475296014824920e+00,4.818249873254752202e+01,1.088714000984897755e-02,4.215923143607643465e-04,4.215923143607643465e-04
