m1_source,m2_source,dL,z,likelihood,posterior
8.214020121055090939e+00,2.102582100638534346e+00,1.948677163689361578e+02,4.274978326237127008e-02,2.422359655336199491e-05,2.422359655336199491e-05
9.078978404722668927e+00,1.815832310873229938e+00,4.095012600000000020e+02,8.708920321542311382e-02,5.047813393839546831e-06,5.047813393839546831e-06
8.940479564556113701e+00,1.919172867278377215e+00,2.792722499999999854e+02,6.049519285163088012e-02,1.140338087853151936e-05,1.140338087853151936e-05
9.718849614955061611e+00,1.856764350656920470e+00,1.882204696060780691e+02,4.133385838819825242e-02,2.603530117274858909e-05,2.603530117274858909e-05
8.894657270579189756e+00,1.928699161033285314e+00,2.721852600000000280e+02,5.902135556782671377e-02,1.203831591615041795e-05,1.203831591615041795e-05
8.255092472498724021e+00,2.187980353471189243e+00,8.168183100000000252e+01,1.824543189589313344e-02,1.445705342473163147e-04,1.445705342473163147e-04
9.769463766066269983e+00,1.797485222844273478e+00,2.749924729499610407e+02,5.960549676315613638e-02,1.178081247620503859e-05,1.178081247620503859e-05
9.077364245247443009e+00,1.947505406610465117e+00,1.968955799999999954e+02,4.318118609791136986e-02,2.370761777650630370e-05,2.370761777650630370e-05
1.312431142585705146e+01,1.452250799637541334e+00,2.797307927208400429e+02,6.059045431047373198e-02,1.136398809622050382e-05,1.136398809622050382e-05
9.204048232318486455e+00,1.934148508162398139e+00,1.849857275036826536e+02,4.064382645246234632e-02,2.698947751503793984e-05,2.698947751503793984e-05
9.078549257240887016e+00,1.945336704767440361e+00,2.042941600000000051e+02,4.475297002272273644e-02,2.195547227226061118e-05,2.195547227226061118e-05
7.717613897560674729e+00,2.186392766992664605e+00,2.274032860062994246e+02,4.964068212820971909e-02,1.755557304150315878e-05,1.755557304150315878e-05
9.001018981653745143e+00,1.879681209745010406e+00,3.128029431647693173e+02,6.742988390781169683e-02,8.972149570094263825e-06,8.972149570094263825e-06
8.244132396686898900e+00,2.138172922120399999e+00,1.379676906377135026e+02,3.053799832436094458e-02,4.947377719438676773e-05,4.947377719438676773e-05
9.627941204009232479e+00,1.854412616652489243e+00,2.145683699999999874e+02,4.693005351991699076e-02,1.982068732466479380e-05,1.982068732466479380e-05
9.255658628412776423e+00,1.930636320314664145e+00,1.861395400000000109e+02,4.089003136150957951e-02,2.664333481355676440e-05,2.664333481355676440e-05
7.361420042934729402e+00,2.332590734939402388e+00,1.439697461261809792e+02,3.183609890607175252e-02,4.532066087853866150e-05,4.532066087853866150e-05
9.042797709573232368e+00,1.879607623652485016e+00,3.050080689529711435e+02,6.582337972434069984e-02,9.465016790730928589e-06,9.465016790730928589e-06
8.788836564209837832e+00,1.940134416876417411e+00,2.807869684224156117e+02,6.080982984534378383e-02,1.127400221793597804e-05,1.127400221793597804e-05
9.261213184714438995e+00,1.946468458315012695e+00,1.601789131757672067e+02,3.532987027445234907e-02,3.636620674719389946e-05,3.636620674719389946e-05
8.928962095354586737e+00,2.018821942055467833e+00,1.340440416524915577e+02,2.968811163910094197e-02,5.249887079410970974e-05,5.249887079410970974e-05
9.093934706992504502e+00,1.863017419297167132e+00,3.283746100000000183e+02,7.062917358683282187e-02,8.092900755831002358e-06,8.092900755831002358e-06
6.238488763554883576e+00,2.480006712343789221e+00,3.498057299999999827e+02,7.501088070862567403e-02,7.073724684787719359e-06,7.073724684787719359e-06
9.256341119201145773e+00,1.827703908399744837e+00,3.463447100000000205e+02,7.430491939975222837e-02,7.225276527996148193e-06,7.225276527996148193e-06
8.318493862808022499e+00,2.075428013613793254e+00,2.125654967338055883e+02,4.650615582282074945e-02,2.021229572753663504e-05,2.021229572753663504e-05
1.292956968192611278e+01,1.416881487947766471e+00,3.803317130336369019e+02,8.121017095279996212e-02,5.915493017134819612e-06,5.915493017134819612e-06
7.590131898460753312e+00,2.190430974424524280e+00,2.558401327372703236e+02,5.561112070639684379e-02,1.371367637692700170e-05,1.371367637692700170e-05
8.553473180738425441e+00,1.946747297889004136e+00,3.299000500000000216e+02,7.094187430528547944e-02,8.013558035308130414e-06,8.013558035308130414e-06
8.836877868105348810e+00,1.984511309614256369e+00,2.005419261084406344e+02,4.395625379943619154e-02,2.281947503313886191e-05,2.281947503313886191e-05
9.279652465261076344e+00,1.880700588012480301e+00,2.477356310636239698e+02,5.391442867530430588e-02,1.467266064377519417e-05,1.467266064377519417e-05
8.986191912223317146e+00,1.906189152889659288e+00,2.815213875996432193e+02,6.096233404798816896e-02,1.121203875823369529e-05,1.121203875823369529e-05
1.149301968252372497e+01,1.597790894120105998e+00,2.730012376426457195e+02,5.919119737735033943e-02,1.196263022163101739e-05,1.196263022163101739e-05
7.831394922259060642e+00,2.099714198609957450e+00,3.070406802312038508e+02,6.624261818353582854e-02,9.332784353618672147e-06,9.332784353618672147e-06
8.974241653345021774e+00,1.914027605243736385e+00,2.756906200000000240e+02,5.975070288586562667e-02,1.171801570110395759e-05,1.171801570110395759e-05
8.058241882838252934e+00,2.145720598042201388e+00,1.835166220537407469e+02,4.033021546090780063e-02,2.743982784554424784e-05,2.743982784554424784e-05
9.525364327133905462e+00,1.873918050799251223e+00,2.062874600000000100e+02,4.517585449622082971e-02,2.151583536605100797e-05,2.151583536605100797e-05
6.393180371695783570e+00,2.524313686522397404e+00,2.488776337264106360e+02,5.415374249928450734e-02,1.453172754153833516e-05,1.453172754153833516e-05
9.871982392887881375e+00,1.798544089059012752e+00,2.377630378558941118e+02,5.182132383523686131e-02,1.599265683234784202e-05,1.599265683234784202e-05
8.762544369007162715e+00,1.997250854156736422e+00,2.027149610566435740e+02,4.441776374781134656e-02,2.231316954171247459e-05,2.231316954171247459e-05
9.659546539858318681e+00,1.870308831609081901e+00,1.810209399999999960e+02,3.979715388868763914e-02,2.823051824421362157e-05,2.823051824421362157e-05
9.067771894283717771e+00,1.964824026758429154e+00,1.795996399999999937e+02,3.949339594019089794e-02,2.869583260785798677e-05,2.869583260785798677e-05
8.262534589902930549e+00,2.025901431169324862e+00,2.894213498389963206e+02,6.260085608693637116e-02,1.057568026617212261e-05,1.057568026617212261e-05
9.396405788296062767e+00,1.860822102749734253e+00,2.564039900000000216e+02,5.572902272443228111e-02,1.365038361745994478e-05,1.365038361745994478e-05
5.264421067016727740e+00,2.890095358081841148e+00,3.224282601514846647e+02,6.940902537259921457e-02,8.413290011071824012e-06,8.413290011071824012e-06
9.126108669052426237e+00,1.944300423068469286e+00,1.933795900000000074e+02,4.243303964380484156e-02,2.461277061808804314e-05,2.461277061808804314e-05
7.233738891574578389e+00,2.229373643289721763e+00,3.153639099999999758e+02,6.795696054193868518e-02,8.818326238820049459e-06,8.818326238820049459e-06
1.047255762746162588e+01,1.738370326500601193e+00,2.235360183156396943e+02,4.882499848342522486e-02,1.819648098517753570e-05,1.819648098517753570e-05
9.132748267195299974e+00,1.809689648203028689e+00,4.026341800000000148e+02,8.570903411587069143e-02,5.234728119728805865e-06,5.234728119728805865e-06
9.238903389969600255e+00,1.881076083035171376e+00,2.600997499999999718e+02,5.650133874082193669e-02,1.324587197882362380e-05,1.324587197882362380e-05
9.054356763331027125e+00,1.905122484074738054e+00,2.645032499999999800e+02,5.742051591942178013e-02,1.278628695033994669e-05,1.278628695033994669e-05
8.900078400664408917e+00,1.928331424763035207e+00,2.724534199999999942e+02,5.907717613996970457e-02,1.201336624076152028e-05,1.201336624076152028e-05
8.812653136430231626e+00,1.935443538676558495e+00,2.821836400000000253e+02,6.109982490334141259e-02,1.115658730321632823e-05,1.115658730321632823e-05
9.668163837798317672e+00,1.817074038798642599e+00,2.638059334742554256e+02,5.727503311708313088e-02,1.285750317783815701e-05,1.285750317783815701e-05
9.209397077694042366e+00,1.855920476150241916e+00,3.063163799999999810e+02,6.609325422401768346e-02,9.379595192630751002e-06,9.379595192630751002e-06
9.292649234110522016e+00,1.856104627800085671e+00,2.888874938658266274e+02,6.249024080880714177e-02,1.061700979356727025e-05,1.061700979356727025e-05
8.335504306865892943e+00,1.977461498283304309e+00,3.412890937257092787e+02,7.327255481729688658e-02,7.455218836405696101e-06,7.455218836405696101e-06
8.611651179128845257e+00,2.045687538742416045e+00,1.778936305609415740e+02,3.912862026654274905e-02,2.926935828361840441e-05,2.926935828361840441e-05
8.930366089199454294e+00,1.976415365074368324e+00,1.901413900000000012e+02,4.174331791967599015e-02,2.549189929623161928e-05,2.549189929623161928e-05
9.411189411996343068e+00,1.851746473723838271e+00,2.601488030023189708e+02,5.651158525234655644e-02,1.324062091675982495e-05,1.324062091675982495e-05
9.109533495781878543e+00,1.885122887944426617e+00,2.801750400000000241e+02,6.068273468384390024e-02,1.132601167918373264e-05,1.132601167918373264e-05
1.058263570029374456e+01,1.646973735124044769e+00,3.549049089991711412e+02,7.604983181113038337e-02,6.858677533364393363e-06,6.858677533364393363e-06
8.930767094249777216e+00,1.937107390217189806e+00,2.516004800000000046e+02,5.472402321015608362e-02,1.420355883059383256e-05,1.420355883059383256e-05
1.087673868023125578e+01,1.581856365988871360e+00,4.249640383179699370e+02,9.018836597453283588e-02,4.660588432054306957e-06,4.660588432054306957e-06
1.091543225594375421e+01,1.647183385627261965e+00,2.906233564950718460e+02,6.284985127329309473e-02,1.048347523251495582e-05,1.048347523251495582e-05
9.334212506871891080e+00,1.870048008290382757e+00,2.594988500000000045e+02,5.637582096408227245e-02,1.331044435006249559e-05,1.331044435006249559e-05
7.286614418185809683e+00,2.226437210328149785e+00,2.953721556738112213e+02,6.383277677825513474e-02,1.013038045103251754e-05,1.013038045103251754e-05
8.766270573911127073e+00,1.883806667610041785e+00,3.686816900000000032e+02,7.884998760430481091e-02,6.322775763399500666e-06,6.322775763399500666e-06
8.427690118691309351e+00,1.967168398541315533e+00,3.335539408410100464e+02,7.169037360618764343e-02,7.828025021265558675e-06,7.828025021265558675e-06
9.148082549765724991e+00,1.869616682080601944e+00,2.995294170524303468e+02,6.469222643180411181e-02,9.835257559105929496e-06,9.835257559105929496e-06
1.324736478912992865e+01,1.403812930721761720e+00,3.669537599999999884e+02,7.849932627531817919e-02,6.386605893388880519e-06,6.386605893388880519e-06
9.414249055816942047e+00,1.922825892187002728e+00,1.568287200000000041e+02,3.460916980752067051e-02,3.798928313876031990e-05,3.798928313876031990e-05
9.747231311309997537e+00,1.694600566377877593e+00,4.568746772399395581e+02,9.654712852245592170e-02,3.985727042659714430e-06,3.985727042659714430e-06
9.377928652527318221e+00,1.901393010369248238e+00,1.988586300000000051e+02,4.359855599482458099e-02,2.322331446444649141e-05,2.322331446444649141e-05
9.145959495248632720e+00,1.945767402631673137e+00,1.842165999999999997e+02,4.047965715830036115e-02,2.722388858033251380e-05,2.722388858033251380e-05
9.327480358726832677e+00,1.917223639955479397e+00,1.886369572257170830e+02,4.142265728727848040e-02,2.591605125593278384e-05,2.591605125593278384e-05
9.332659843977477721e+00,1.928141119889625665e+00,1.660153500000000122e+02,3.658367086451234929e-02,3.377249112104979461e-05,3.377249112104979461e-05
9.030053286205683705e+00,1.892332653021654210e+00,2.920185399999999731e+02,6.313876515715274862e-02,1.037790777802962014e-05,1.037790777802962014e-05
1.003866065503292226e+01,1.688420730497364630e+00,4.017081949085638826e+02,8.552274386551751706e-02,5.260691405101280087e-06,5.260691405101280087e-06
9.335941583314893322e+00,1.846430246013305299e+00,2.918208599999999819e+02,6.309783661649086273e-02,1.039277128043353587e-05,1.039277128043353587e-05
9.409073642061471787e+00,1.875716795159088734e+00,2.296142199999999889e+02,5.010660728926287499e-02,1.720387148826292036e-05,1.720387148826292036e-05
9.471490862347245354e+00,1.850111562267487519e+00,2.546821198554284535e+02,5.536892636933163359e-02,1.384500964277720486e-05,1.384500964277720486e-05
1.162386147195731034e+01,1.552533769629751648e+00,3.340475762821996000e+02,7.179144142100683801e-02,7.803437228131927556e-06,7.803437228131927556e-06
8.823047368375199540e+00,1.886649043843153351e+00,3.583319799999999873e+02,7.674731907843067302e-02,6.719413965807697727e-06,6.719413965807697727e-06
8.439587068175624651e+00,2.025997499330833840e+00,2.416588399999999979e+02,5.263970005115525819e-02,1.545715870177456929e-05,1.545715870177456929e-05
7.439988036683025996e+00,2.351937996828460609e+00,1.099498700000000042e+02,2.444635158285307294e-02,7.882775506869259795e-05,7.882775506869259795e-05
9.147906227025645265e+00,1.862925942183158101e+00,3.070556799999999953e+02,6.624571327415024191e-02,9.331818512532706202e-06,9.331818512532706202e-06
9.425329151593889065e+00,1.948008619642344508e+00,1.239352200000000011e+02,2.749370809636786372e-02,6.167436369474415408e-05,6.167436369474415408e-05
8.922828509842043232e+00,1.888552910196286350e+00,3.251341918299450526e+02,6.996450138518860162e-02,8.265260064415023549e-06,8.265260064415023549e-06
8.247014748677766960e+00,1.995315274941403816e+00,3.393891699999999787e+02,7.288423382759244562e-02,7.544370846580434882e-06,7.544370846580434882e-06
1.003724887170999835e+01,1.752581901512008322e+00,2.861113008973140950e+02,6.191475287616823170e-02,1.083576073984076625e-05,1.083576073984076625e-05
8.959440251836573665e+00,1.900817955400329273e+00,2.944285800000000108e+02,6.363757468515436611e-02,1.019915131892302908e-05,1.019915131892302908e-05
9.415525544480789932e+00,1.915435290876253083e+00,1.702463999999999942e+02,3.749122169034217744e-02,3.205864160396327406e-05,3.205864160396327406e-05
9.414091034732487984e+00,1.863286921842590260e+00,2.473879900000000021e+02,5.384156190942498282e-02,1.471595799227892656e-05,1.471595799227892656e-05
8.683629448183033617e+00,1.911424739107689508e+00,3.548692800000000034e+02,7.604257594790996000e-02,6.860147165291504340e-06,6.860147165291504340e-06
8.847897200743854995e+00,1.866411375638724612e+00,3.792754299999999716e+02,8.099646537438238980e-02,5.950836403287243983e-06,5.950836403287243983e-06
1.019168834501271803e+01,1.767773911980392132e+00,2.320059876771479708e+02,5.061030809993664892e-02,1.683486467723798496e-05,1.683486467723798496e-05
7.010359110216550782e+00,2.228632412836089038e+00,3.847295263102117815e+02,8.209930430279462066e-02,5.771546539260933662e-06,5.771546539260933662e-06
8.421821938280967146e+00,1.954242116599225865e+00,3.685475599999999758e+02,7.882277333620890669e-02,6.327697533584238269e-06,6.327697533584238269e-06
8.339459258859655222e+00,1.985499823149849297e+00,3.258250899999999888e+02,7.010626504580921847e-02,8.228068335771963866e-06,8.228068335771963866e-06
9.611801499277158101e+00,1.860453004355907547e+00,2.126462734318112098e+02,4.652326040610961499e-02,2.019628400549250177e-05,2.019628400549250177e-05
1.002158481667703605e+01,1.777395751789035749e+00,2.553315209660902099e+02,5.550475609197181442e-02,1.377113501913083381e-05,1.377113501913083381e-05
1.022416082927887615e+01,1.739623930139545749e+00,2.720478215489396234e+02,5.899274340361113783e-02,1.205113242788430548e-05,1.205113242788430548e-05
9.243197208134938947e+00,1.885028234812928138e+00,2.566451410733433818e+02,5.577944083162082733e-02,1.362344425754911686e-05,1.362344425754911686e-05
8.721574988488596247e+00,1.927483664186220746e+00,3.138688700000000154e+02,6.764930787044098892e-02,8.907656610071623633e-06,8.907656610071623633e-06
9.754990146210055002e+00,1.829577944463143258e+00,2.240575542451795741e+02,4.893505534622628189e-02,1.810807506989893615e-05,1.810807506989893615e-05
9.787925368104181345e+00,1.772307684044367893e+00,3.048944775676540075e+02,6.579994621714939373e-02,9.472486485533106803e-06,9.472486485533106803e-06
9.104677984223176423e+00,1.954806973220867716e+00,1.822065897735020883e+02,4.005044958462602306e-02,2.785076838695679370e-05,2.785076838695679370e-05
8.974540025705978863e+00,1.982113839553766965e+00,1.755995900000000063e+02,3.863782135917808586e-02,3.006744500550919300e-05,3.006744500550919300e-05
7.723210998256265114e+00,2.135577010213971505e+00,2.713070500000000038e+02,5.883851960620178900e-02,1.212055416986798147e-05,1.212055416986798147e-05
8.812569376156165646e+00,1.912714206995894228e+00,3.210930799999999863e+02,6.913478894047325740e-02,8.487749166746103794e-06,8.487749166746103794e-06
9.151628607334876264e+00,1.813484220590330098e+00,3.883289899999999761e+02,8.282629520800294243e-02,5.657456741483699152e-06,5.657456741483699152e-06
1.052098537858612026e+01,1.691099596114274295e+00,2.883951726837485126e+02,6.238821450713562256e-02,1.065533193843617527e-05,1.065533193843617527e-05
8.804880450710102835e+00,1.814058870255538469e+00,4.697225125524693112e+02,9.909348497327083449e-02,3.753250056445777571e-06,3.753250056445777571e-06
9.570100602582042981e+00,1.828544041104303020e+00,2.680740499999999997e+02,5.816505181437418154e-02,1.243044552990048826e-05,1.243044552990048826e-05
8.893608311244745934e+00,1.912686161879132873e+00,2.979978600000000029e+02,6.437571441406590711e-02,9.942513641010765712e-06,9.942513641010765712e-06
7.057100275980435100e+00,2.330783141961601412e+00,2.415695716469201955e+02,5.262095754241172957e-02,1.546913453214663681e-05,1.546913453214663681e-05
7.721389538512905659e+00,2.153763333942317448e+00,2.688048999999999751e+02,5.831734809403459757e-02,1.235939218045825562e-05,1.235939218045825562e-05
9.432036525656567250e+00,1.904632830759597217e+00,1.792009099999999933e+02,3.940815679968536628e-02,2.882839188435431873e-05,2.882839188435431873e-05
8.914747989599712596e+00,1.872839750718116480e+00,3.541067189014939913e+02,7.588729200395748220e-02,6.891710851249964603e-06,6.891710851249964603e-06
8.979372077056233081e+00,1.895081075045482288e+00,3.006058100000000195e+02,6.491459736178563367e-02,9.760878226080559194e-06,9.760878226080559194e-06
8.100381283999348980e+00,2.060293025790936206e+00,2.776901799999999980e+02,6.016642907456132977e-02,1.154082808011812203e-05,1.154082808011812203e-05
8.806302962665371936e+00,1.956562595703300378e+00,2.528332608332314919e+02,5.498207878002914911e-02,1.405852009544263644e-05,1.405852009544263644e-05
8.711004753127165046e+00,2.005003957635940637e+00,2.074678700000000049e+02,4.542616587722329152e-02,2.126153346835372892e-05,2.126153346835372892e-05
8.981488562866253744e+00,1.875683702266255137e+00,3.276978399999999851e+02,7.049040175270256114e-02,8.128465922235005080e-06,8.128465922235005080e-06
9.092314989855246665e+00,1.873485316520200117e+00,3.027823500000000081e+02,6.536404763889688829e-02,9.612949770599199387e-06,9.612949770599199387e-06
8.708249598877905839e+00,1.903515216640414121e+00,3.605196100000000001e+02,7.719222944743223125e-02,6.632641793016242828e-06,6.632641793016242828e-06
8.836658439010694366e+00,1.838734379616536296e+00,4.224470000000000027e+02,8.968468867039651460e-02,4.720645485819127336e-06,4.720645485819127336e-06
9.519317590832354625e+00,1.923472029851169385e+00,1.355805900000000008e+02,3.002106048472093919e-02,5.128256328625847220e-05,5.128256328625847220e-05
9.068802280398948312e+00,1.872390613372536761e+00,3.161564395846285720e+02,6.811999891480972902e-02,8.771497125952368537e-06,8.771497125952368537e-06
8.705033934086344516e+00,1.912629739726327216e+00,3.440097099999999841e+02,7.382827807219900784e-02,7.330185638831198858e-06,7.330185638831198858e-06
8.741292856224932351e+00,1.942944953166590771e+00,2.895563200000000279e+02,6.262881850311274867e-02,1.056526827456453834e-05,1.056526827456453834e-05
8.667817368738525374e+00,1.898010985333302258e+00,3.723055267525734280e+02,7.958489393116166544e-02,6.191865088745103066e-06,6.191865088745103066e-06
9.033629926481097527e+00,1.998616959774398572e+00,1.388421299999999974e+02,3.072726863707470404e-02,4.883465729117598926e-05,4.883465729117598926e-05
1.020060050638660520e+01,1.723601373876783249e+00,3.009458834294130725e+02,6.498483672652993759e-02,9.737548502869776965e-06,9.737548502869776965e-06
8.400176587687640861e+00,2.044384113395008029e+00,2.302886596440092717e+02,5.024867809078933240e-02,1.709863208356423542e-05,1.709863208356423542e-05
8.793402974576340014e+00,1.966407873820924301e+00,2.415242333158357440e+02,5.261143695600234427e-02,1.547522209604396205e-05,1.547522209604396205e-05
9.012331782882098352e+00,1.979411938055269937e+00,1.701323099999999897e+02,3.746676501183129199e-02,3.210316326358373084e-05,3.210316326358373084e-05
8.871254250217811332e+00,1.899663005340596955e+00,3.224278499999999781e+02,6.940893952702018033e-02,8.413312741696288120e-06,8.413312741696288120e-06
8.524991148344989611e+00,1.947662888784341906e+00,3.414315100000000029e+02,7.330165401712183948e-02,7.448597549417381875e-06,7.448597549417381875e-06
9.198217775255924877e+00,1.803924627909176071e+00,3.913486700000000269e+02,8.343567672518184541e-02,5.564232727871269784e-06,5.564232727871269784e-06
8.627771588031579952e+00,2.009822147323020225e+00,2.208365499999999884e+02,4.825509202700239975e-02,1.866430016727050467e-05,1.866430016727050467e-05
4.878142262707816812e+00,2.958774381989355273e+00,4.416781583730155489e+02,9.352510500368914348e-02,4.288280039838170651e-06,4.288280039838170651e-06
9.065259410451627531e+00,1.812322152785173612e+00,4.096171102303252383e+02,8.711246829445154494e-02,5.044742929533316863e-06,5.044742929533316863e-06
8.978560154231226775e+00,1.837104929893992322e+00,3.944823999999999842e+02,8.406758241888745431e-02,5.469808784827102491e-06,5.469808784827102491e-06
8.589634787248401793e+00,2.051333832456856854e+00,1.714870699999999886e+02,3.775712481199568898e-02,3.158028859692251584e-05,3.158028859692251584e-05
7.856371359418124811e+00,2.094216768120764183e+00,3.051746551183530869e+02,6.585775051682635217e-02,9.454077633832067893e-06,9.454077633832067893e-06
8.081461992777125403e+00,2.052349780305178228e+00,2.986295181840941382e+02,6.450626758095052982e-02,9.898073587928550709e-06,9.898073587928550709e-06
1.201083262025947285e+01,1.535855392442920575e+00,2.938234699999999862e+02,6.351236453447857422e-02,1.024361075265569127e-05,1.024361075265569127e-05
9.358212045599701767e+00,1.854927243669749259e+00,2.738475900000000252e+02,5.936731842505458406e-02,1.188485571901747885e-05,1.188485571901747885e-05
8.294618618792121367e+00,1.928202264080670192e+00,4.317500747956356690e+02,9.154474476016254136e-02,4.504037786272175455e-06,4.504037786272175455e-06
6.887221267957630566e+00,2.366957759819016349e+00,2.541878000000000100e+02,5.526551525405568044e-02,1.390162992185657523e-05,1.390162992185657523e-05
1.164866831805275105e+01,1.636171788705925056e+00,1.781999483654973346e+02,3.919413056849568172e-02,2.916514925979746685e-05,2.916514925979746685e-05
9.843899737591359056e+00,1.849013625206333389e+00,1.773892725908899024e+02,3.902074247168248189e-02,2.944213419177733629e-05,2.944213419177733629e-05
1.429192406308384733e+01,1.365417516692318811e+00,2.900077600000000189e+02,6.272234115990159287e-02,1.053055076950130295e-05,1.053055076950130295e-05
9.056684199787506273e+00,1.837431967083744233e+00,3.795000360383253906e+02,8.104191353593837022e-02,5.943295617153621287e-06,5.943295617153621287e-06
9.179163735136404156e+00,1.911661985804067099e+00,2.299005279562822466e+02,5.016692112782460827e-02,1.715908091933484789e-05,1.715908091933484789e-05
9.229365812349149323e+00,1.973533868698096994e+00,1.239707999999999970e+02,2.750144406576985126e-02,6.163804111841738177e-05,6.163804111841738177e-05
8.895162567456033287e+00,1.910379699825071720e+00,2.978507255966189291e+02,6.434530107774347196e-02,9.952906771872817613e-06,9.952906771872817613e-06
9.407159356812066164e+00,1.843989711239659268e+00,2.755396600000000262e+02,5.971930759109776721e-02,1.173155292213327529e-05,1.173155292213327529e-05
8.441256096194990732e+00,1.933402526179116787e+00,3.815921345868020467e+02,8.146509666444211317e-02,5.873713633026616305e-06,5.873713633026616305e-06
9.419532853693340257e+00,1.922843864186408069e+00,1.573097811302525031e+02,3.471270077987984037e-02,3.774975211462652694e-05,3.774975211462652694e-05
1.182051055823070129e+01,1.511693834251856883e+00,3.813977922298142289e+02,8.142579575017128146e-02,5.880127745777768514e-06,5.880127745777768514e-06
9.341472227267058059e+00,1.940280490908810274e+00,1.528757400000000075e+02,3.375785583480769847e-02,4.004503575783168671e-05,4.004503575783168671e-05
4.506401765705373208e+00,3.370625688412329346e+00,2.818234702541830643e+02,6.102505107609551560e-02,1.118669536527983512e-05,1.118669536527983512e-05
5.378323850716530963e+00,2.819904004243262818e+00,3.512725514637055539e+02,7.530988522965451071e-02,7.010878224629153911e-06,7.010878224629153911e-06
8.954017600442988112e+00,1.932357455501036547e+00,2.478200699999999870e+02,5.393212534372502504e-02,1.466217211592800057e-05,1.466217211592800057e-05
8.157430040256212322e+00,1.998314719253575955e+00,3.537410399127587084e+02,7.581281436806067142e-02,6.906921352809078511e-06,6.906921352809078511e-06
9.198826907876764380e+00,1.970998564275263654e+00,1.379789000000000101e+02,3.054042596264925497e-02,4.946550661847826975e-05,4.946550661847826975e-05
9.495587022117414122e+00,1.889392932892864030e+00,1.877760800000000074e+02,4.123910159219079663e-02,2.616342882551272084e-05,2.616342882551272084e-05
1.470054513266482488e+01,1.355310802084872535e+00,2.518607100000000116e+02,5.477850379479094062e-02,1.417276147404187971e-05,1.417276147404187971e-05
9.131953069387133581e+00,1.916331781784120114e+00,2.289569700000000125e+02,4.996813136748737283e-02,1.730734057324914625e-05,1.730734057324914625e-05
1.113451292048606334e+01,1.631592827876924501e+00,2.761658441047401880e+02,5.984952632821019525e-02,1.167554824153175144e-05,1.167554824153175144e-05
7.547572911012967900e+00,2.183266872639722855e+00,2.770799687426065248e+02,6.003958725781272793e-02,1.159448579950907904e-05,1.159448579950907904e-05
9.362730226134923228e+00,1.869785394988572991e+00,2.465741725979901844e+02,5.367095667647971136e-02,1.481804653010836205e-05,1.481804653010836205e-05
7.688742971851826091e+00,2.124570174598586547e+00,2.960048100000000204e+02,6.396363228015729263e-02,1.008464665054131462e-05,1.008464665054131462e-05
9.509211556505102081e+00,1.881243955242333676e+00,1.892439500000000123e+02,4.155205099255557949e-02,2.574368351989005178e-05,2.574368351989005178e-05
9.318638884285086021e+00,1.920029600918794488e+00,1.806578039753405847e+02,3.971955866251034029e-02,2.834834579318609791e-05,2.834834579318609791e-05
8.993056228772427829e+00,1.887184410128033729e+00,3.067601999999999975e+02,6.618478257961686595e-02,9.350871271678077177e-06,9.350871271678077177e-06
9.010081696492989067e+00,1.989737210585490468e+00,1.558785699999999963e+02,3.440463848709247180e-02,3.846899533993709011e-05,3.846899533993709011e-05
9.339073673359653327e+00,1.838610198808680263e+00,3.010756009462362499e+02,6.501163232669494862e-02,9.728670932286474730e-06,9.728670932286474730e-06
8.959826954115374775e+00,1.962712577100869549e+00,2.011867000000000019e+02,4.409322277180426075e-02,2.266750659572512851e-05,2.266750659572512851e-05
9.231042861560428747e+00,1.841590271723165140e+00,3.263608399999999961e+02,7.021617688924960965e-02,8.199394863480384050e-06,8.199394863480384050e-06
8.795103458261797513e+00,1.956120462782845681e+00,2.568421987803844218e+02,5.582063757925100761e-02,1.360148807050380784e-05,1.360148807050380784e-05
8.970891047035850718e+00,1.854130040764139231e+00,3.667491699999999923e+02,7.845779747784460689e-02,6.394224978022270499e-06,6.394224978022270499e-06
8.658841804316777413e+00,1.937535168859908286e+00,3.210738499999999931e+02,6.913083865151577190e-02,8.488828536207878941e-06,8.488828536207878941e-06
8.943938683863159156e+00,1.921663601137734823e+00,2.658677200000000198e+02,5.770510447125709597e-02,1.264858515775587670e-05,1.264858515775587670e-05
9.278784966060817041e+00,1.888019257180411747e+00,2.319056357799161390e+02,5.058918085010531002e-02,1.685011399787162453e-05,1.685011399787162453e-05
8.782195478687022216e+00,1.902026659845795331e+00,3.431593100000000049e+02,7.365461437094827923e-02,7.368940366832133610e-06,7.368940366832133610e-06
9.155314260442489527e+00,1.909302405025223859e+00,2.356549641648124407e+02,5.137811347978372273e-02,1.629376674727925950e-05,1.629376674727925950e-05
8.845007834491704912e+00,1.969620756664851813e+00,2.219785747647604524e+02,4.849624806704663088e-02,1.846426764676220358e-05,1.846426764676220358e-05
9.268840394018214468e+00,1.927297524739092660e+00,1.869449099999999930e+02,4.106183619554053255e-02,2.640556697574361215e-05,2.640556697574361215e-05
9.483348759294289110e+00,1.807809393770739348e+00,3.192159802144175273e+02,6.874908560801638868e-02,8.594053136401836511e-06,8.594053136401836511e-06
8.815116944833460977e+00,1.875799739357960183e+00,3.730289300000000026e+02,7.973151797815616892e-02,6.166200820728597779e-06,6.166200820728597779e-06
9.069583542305220902e+00,1.900212823938981055e+00,2.702141966097996715e+02,5.861093606502289916e-02,1.222403760360310304e-05,1.222403760360310304e-05
