tm, m, likelihood
1.613989062044393075e+00,1.223792549183368106e+00,1.000000000000000000e+00
1.618383506184754461e+00,1.345269445177938561e+00,1.000000000000000000e+00
1.618383506184754461e+00,1.345269445177938561e+00,1.000000000000000000e+00
1.614033587591033880e+00,1.345273624244707200e+00,1.000000000000000000e+00
1.613509810968985381e+00,1.224194753501954835e+00,1.000000000000000000e+00
1.610444553312445848e+00,1.228475989006951208e+00,1.000000000000000000e+00
1.610444553312445848e+00,1.228475989006951208e+00,1.000000000000000000e+00
1.615440555206249185e+00,1.297476874099067645e+00,1.000000000000000000e+00
1.620739239824677380e+00,1.076861570400915680e+00,1.000000000000000000e+00
1.615540909666358438e+00,1.245168075893624549e+00,1.000000000000000000e+00
1.612653198615339623e+00,1.212722287488354755e+00,1.000000000000000000e+00
1.616953681688883426e+00,1.342476758376169643e+00,1.000000000000000000e+00
1.619976917546741557e+00,1.041842409756470245e+00,1.000000000000000000e+00
1.614271429257743584e+00,1.352305121959756606e+00,1.000000000000000000e+00
1.610444553312445848e+00,1.228475989006951208e+00,1.000000000000000000e+00
1.622483545735090349e+00,1.348612313240476146e+00,1.000000000000000000e+00
1.622274726871470341e+00,1.338722552210448891e+00,1.000000000000000000e+00
1.618890837930615501e+00,1.320357127837207933e+00,1.000000000000000000e+00
1.617945330694542827e+00,1.233004125168074783e+00,1.000000000000000000e+00
1.614033587591033880e+00,1.345273624244707200e+00,1.000000000000000000e+00
1.621777416208346922e+00,1.322312834167817197e+00,1.000000000000000000e+00
1.613509810968985381e+00,1.224194753501954835e+00,1.000000000000000000e+00
1.624462967492805499e+00,1.061008166276587783e+00,1.000000000000000000e+00
1.619445002118253374e+00,1.208804624644958636e+00,1.000000000000000000e+00
1.615440555206249185e+00,1.297476874099067645e+00,1.000000000000000000e+00
1.618383506184754461e+00,1.345269445177938561e+00,1.000000000000000000e+00
1.609174892895693487e+00,1.198594131783040195e+00,1.000000000000000000e+00
1.614271429257743584e+00,1.352305121959756606e+00,1.000000000000000000e+00
1.621896553155059761e+00,1.080410394327595558e+00,1.000000000000000000e+00
1.619620913008942953e+00,1.163522957148656722e+00,1.000000000000000000e+00
1.621777416208346922e+00,1.322312834167817197e+00,1.000000000000000000e+00
1.617945330694542827e+00,1.233004125168074783e+00,1.000000000000000000e+00
1.614271429257743584e+00,1.352305121959756606e+00,1.000000000000000000e+00
1.623635490671465620e+00,1.318827539047121578e+00,1.000000000000000000e+00
1.618890837930615501e+00,1.320357127837207933e+00,1.000000000000000000e+00
1.610018131252053397e+00,1.114897703160306452e+00,1.000000000000000000e+00
1.616953681688883426e+00,1.342476758376169643e+00,1.000000000000000000e+00
1.614271429257743584e+00,1.352305121959756606e+00,1.000000000000000000e+00
1.614271429257743584e+00,1.352305121959756606e+00,1.000000000000000000e+00
1.613989062044393075e+00,1.223792549183368106e+00,1.000000000000000000e+00
1.618146934731239606e+00,1.116554576992073944e+00,1.000000000000000000e+00
1.622274726871470341e+00,1.338722552210448891e+00,1.000000000000000000e+00
1.622483545735090349e+00,1.348612313240476146e+00,1.000000000000000000e+00
1.607933018096624478e+00,1.266930488481630590e+00,1.000000000000000000e+00
1.599212009462143813e+00,1.326656591255706008e+00,1.000000000000000000e+00
1.618890837930615501e+00,1.320357127837207933e+00,1.000000000000000000e+00
1.614033587591033880e+00,1.345273624244707200e+00,1.000000000000000000e+00
1.618383506184754461e+00,1.345269445177938561e+00,1.000000000000000000e+00
1.622129674088157447e+00,1.150863030408018739e+00,1.000000000000000000e+00
1.619976917546741557e+00,1.041842409756470245e+00,1.000000000000000000e+00
1.614033587591033880e+00,1.345273624244707200e+00,1.000000000000000000e+00
1.614850092954757566e+00,1.175781696488519268e+00,1.000000000000000000e+00
1.614033587591033880e+00,1.345273624244707200e+00,1.000000000000000000e+00
1.620896363641282534e+00,1.159748569682770514e+00,1.000000000000000000e+00
1.616277904754018335e+00,1.325250571945328470e+00,1.000000000000000000e+00
1.612296262354127041e+00,1.296008810374240650e+00,1.000000000000000000e+00
1.616953681688883426e+00,1.342476758376169643e+00,1.000000000000000000e+00
1.622483545735090349e+00,1.348612313240476146e+00,1.000000000000000000e+00
1.616277904754018335e+00,1.325250571945328470e+00,1.000000000000000000e+00
1.614271429257743584e+00,1.352305121959756606e+00,1.000000000000000000e+00
1.613396705384138041e+00,1.243205607371942634e+00,1.000000000000000000e+00
1.614271429257743584e+00,1.352305121959756606e+00,1.000000000000000000e+00
1.614850092954757566e+00,1.175781696488519268e+00,1.000000000000000000e+00
1.614695589149756305e+00,1.236643062782571967e+00,1.000000000000000000e+00
1.622274726871470341e+00,1.338722552210448891e+00,1.000000000000000000e+00
1.623635490671465620e+00,1.318827539047121578e+00,1.000000000000000000e+00
