tm, m, likelihood
2.435349109619391328e+00,1.479290041057925942e+00,1.000000000000000000e+00
2.441969039112635187e+00,1.444283499709201779e+00,1.000000000000000000e+00
2.458452330453555490e+00,1.495610986876092952e+00,1.000000000000000000e+00
2.434049864240183325e+00,1.179313499560743272e+00,1.000000000000000000e+00
2.457170577320814786e+00,1.450773948773589339e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.450824055500807397e+00,1.459355109410813034e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.441624099070898168e+00,1.326921230574664934e+00,1.000000000000000000e+00
2.470735654023334060e+00,1.308456781290239235e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.432182868606669768e+00,1.288747204115172185e+00,1.000000000000000000e+00
2.457652178336998894e+00,1.279389234233094363e+00,1.000000000000000000e+00
2.443996868807888578e+00,1.379085383978306822e+00,1.000000000000000000e+00
2.437653906725227859e+00,1.082480516817977412e+00,1.000000000000000000e+00
2.447146521162632204e+00,1.064569873224627816e+00,1.000000000000000000e+00
2.457652178336998894e+00,1.279389234233094363e+00,1.000000000000000000e+00
2.471057032670187947e+00,1.477656806902714282e+00,1.000000000000000000e+00
2.466692132908389290e+00,1.221959625421680018e+00,1.000000000000000000e+00
2.458452330453555490e+00,1.495610986876092952e+00,1.000000000000000000e+00
2.446428745803605143e+00,1.129085816936508557e+00,1.000000000000000000e+00
2.425520858526028167e+00,1.463128555597582370e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.470735654023334060e+00,1.308456781290239235e+00,1.000000000000000000e+00
2.445325561159447325e+00,1.359899897232258681e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.438160254838976027e+00,1.467582068899470071e+00,1.000000000000000000e+00
2.446338782346047847e+00,1.142905159802727555e+00,1.000000000000000000e+00
2.465456547510603613e+00,1.307684780198286045e+00,1.000000000000000000e+00
2.448989107945421573e+00,1.294506315987106415e+00,1.000000000000000000e+00
2.435349109619391328e+00,1.479290041057925942e+00,1.000000000000000000e+00
2.458393700270573579e+00,1.379255574626301328e+00,1.000000000000000000e+00
2.457652178336998894e+00,1.279389234233094363e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.437200388714522603e+00,1.024103243237486360e+00,1.000000000000000000e+00
2.462861593335314847e+00,1.092857603521088850e+00,1.000000000000000000e+00
2.455694451500358255e+00,1.168003273638764439e+00,1.000000000000000000e+00
2.443775564734746997e+00,1.436909850027369595e+00,1.000000000000000000e+00
2.458452330453555490e+00,1.495610986876092952e+00,1.000000000000000000e+00
2.458452330453555490e+00,1.495610986876092952e+00,1.000000000000000000e+00
2.443855255433462492e+00,1.330336119700643138e+00,1.000000000000000000e+00
2.463898126843500069e+00,1.449096227712540985e+00,1.000000000000000000e+00
2.442985049224027705e+00,1.306475383848332950e+00,1.000000000000000000e+00
2.443775564734746997e+00,1.436909850027369595e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.451907379578325941e+00,1.487271331697910703e+00,1.000000000000000000e+00
2.444542114631508500e+00,1.058500497067962121e+00,1.000000000000000000e+00
2.443775564734746997e+00,1.436909850027369595e+00,1.000000000000000000e+00
2.451263422327848662e+00,1.427490625165418692e+00,1.000000000000000000e+00
2.462844120757690991e+00,1.347160385608892952e+00,1.000000000000000000e+00
2.443775564734746997e+00,1.436909850027369595e+00,1.000000000000000000e+00
2.458393700270573579e+00,1.379255574626301328e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.444265423326405173e+00,1.048839357047653964e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.451263422327848662e+00,1.427490625165418692e+00,1.000000000000000000e+00
2.446338782346047847e+00,1.142905159802727555e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.437377327004762950e+00,1.261920108277512664e+00,1.000000000000000000e+00
2.441969039112635187e+00,1.444283499709201779e+00,1.000000000000000000e+00
2.458452330453555490e+00,1.495610986876092952e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.435349109619391328e+00,1.479290041057925942e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.445756533818737921e+00,1.037667568829529374e+00,1.000000000000000000e+00
2.470735654023334060e+00,1.308456781290239235e+00,1.000000000000000000e+00
2.446338782346047847e+00,1.142905159802727555e+00,1.000000000000000000e+00
2.451907379578325941e+00,1.487271331697910703e+00,1.000000000000000000e+00
2.458452330453555490e+00,1.495610986876092952e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.462094187631552966e+00,1.096705266416747593e+00,1.000000000000000000e+00
2.445017100397292253e+00,1.127211416425543344e+00,1.000000000000000000e+00
2.459244224809373769e+00,1.125503976858965860e+00,1.000000000000000000e+00
2.449016137531727644e+00,1.046420585148591265e+00,1.000000000000000000e+00
2.425520858526028167e+00,1.463128555597582370e+00,1.000000000000000000e+00
2.435349109619391328e+00,1.479290041057925942e+00,1.000000000000000000e+00
2.457170577320814786e+00,1.450773948773589339e+00,1.000000000000000000e+00
2.451907379578325941e+00,1.487271331697910703e+00,1.000000000000000000e+00
2.445756533818737921e+00,1.037667568829529374e+00,1.000000000000000000e+00
2.453451987118399291e+00,1.308188858370021190e+00,1.000000000000000000e+00
2.438160254838976027e+00,1.467582068899470071e+00,1.000000000000000000e+00
2.449635698659242244e+00,1.485837444777872607e+00,1.000000000000000000e+00
2.449280866361957187e+00,1.144099786344916492e+00,1.000000000000000000e+00
2.451907379578325941e+00,1.487271331697910703e+00,1.000000000000000000e+00
2.458452330453555490e+00,1.495610986876092952e+00,1.000000000000000000e+00
2.456698935355140723e+00,1.464664472673940843e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.442797466674576423e+00,1.487008935601937143e+00,1.000000000000000000e+00
2.453451987118399291e+00,1.308188858370021190e+00,1.000000000000000000e+00
