tm, m, likelihood
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.642641206485937033e+00,1.223480155984820517e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.666859694790038482e+00,1.407538663191511219e+00,1.000000000000000000e+00
2.610946757707702126e+00,1.312095774083057886e+00,1.000000000000000000e+00
2.654172335189036502e+00,1.235508889572447311e+00,1.000000000000000000e+00
2.684081574359663325e+00,1.245996470855884386e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.591212799717173887e+00,1.174728399202344731e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.673776174469043809e+00,1.447744236244269844e+00,1.000000000000000000e+00
2.610946757707702126e+00,1.312095774083057886e+00,1.000000000000000000e+00
2.687404128109916801e+00,1.461117126600888216e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.666859694790038482e+00,1.407538663191511219e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.650314830839744396e+00,1.003968872145645674e+00,1.000000000000000000e+00
2.647833895417384120e+00,1.028455660300784613e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.603210787170640028e+00,1.028899107561194626e+00,1.000000000000000000e+00
2.681900821234439292e+00,1.458304017231626837e+00,1.000000000000000000e+00
2.677433155711667734e+00,1.314791960439717800e+00,1.000000000000000000e+00
2.709366953499368513e+00,1.444203892508750586e+00,1.000000000000000000e+00
2.643208946470597898e+00,1.052180961083405197e+00,1.000000000000000000e+00
2.668741915881720494e+00,1.435736373942130939e+00,1.000000000000000000e+00
2.688102883493804107e+00,1.058697947745001144e+00,1.000000000000000000e+00
2.582739378056890800e+00,1.330207992081357871e+00,1.000000000000000000e+00
2.637098066730516610e+00,1.293230221730792939e+00,1.000000000000000000e+00
2.596140354146818652e+00,1.169399933800533864e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.627730061724005584e+00,1.385752019459340678e+00,1.000000000000000000e+00
2.665142102749974651e+00,1.349494240975655401e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.610946757707702126e+00,1.312095774083057886e+00,1.000000000000000000e+00
2.679885703466915903e+00,1.195857256031362059e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.681303946144291128e+00,1.237674754120845044e+00,1.000000000000000000e+00
2.676105687979302594e+00,1.103656542557450493e+00,1.000000000000000000e+00
2.651633368243557332e+00,1.112996841276195914e+00,1.000000000000000000e+00
2.599876431374700925e+00,1.268425352357277713e+00,1.000000000000000000e+00
2.583782932432699297e+00,1.013778512998345871e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.642826172972040588e+00,1.358305315041999251e+00,1.000000000000000000e+00
2.695214435179011048e+00,1.272911213326015645e+00,1.000000000000000000e+00
2.681303946144291128e+00,1.237674754120845044e+00,1.000000000000000000e+00
2.615556866332196417e+00,1.178185932051191820e+00,1.000000000000000000e+00
2.681900821234439292e+00,1.458304017231626837e+00,1.000000000000000000e+00
2.650314830839744396e+00,1.003968872145645674e+00,1.000000000000000000e+00
2.687404128109916801e+00,1.461117126600888216e+00,1.000000000000000000e+00
2.666859694790038482e+00,1.407538663191511219e+00,1.000000000000000000e+00
2.620643549531473493e+00,1.225836030254771281e+00,1.000000000000000000e+00
2.607329139727835088e+00,1.220110960051534077e+00,1.000000000000000000e+00
2.673776174469043809e+00,1.447744236244269844e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.647833895417384120e+00,1.028455660300784613e+00,1.000000000000000000e+00
2.668741915881720494e+00,1.435736373942130939e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.681900821234439292e+00,1.458304017231626837e+00,1.000000000000000000e+00
2.655048953460467320e+00,1.230575262053144714e+00,1.000000000000000000e+00
2.607329139727835088e+00,1.220110960051534077e+00,1.000000000000000000e+00
2.714149384157490630e+00,1.494383552808382642e+00,1.000000000000000000e+00
2.687404128109916801e+00,1.461117126600888216e+00,1.000000000000000000e+00
2.655193080239219405e+00,1.336770383728449474e+00,1.000000000000000000e+00
2.681900821234439292e+00,1.458304017231626837e+00,1.000000000000000000e+00
2.607329139727835088e+00,1.220110960051534077e+00,1.000000000000000000e+00
