m1_source,m2_source,dL,z,likelihood,posterior
4.704802765249152863e+00,1.740174069736674545e+00,2.723323800000000006e+02,5.905198339087740916e-02,1.202461850565488409e-05,1.202461850565488409e-05
3.809328204289713415e+00,2.128270355477595466e+00,2.219676862886070126e+02,4.849395055527769283e-02,1.846616000138569515e-05,1.846616000138569515e-05
6.700342109410827085e+00,1.289235092748639788e+00,3.426785832575822610e+02,7.355642640586119996e-02,7.390979333620307997e-06,7.390979333620307997e-06
4.728833036161748105e+00,1.808489457084140772e+00,1.545742520911936424e+02,3.412377315584332049e-02,3.914215703399947740e-05,3.914215703399947740e-05
5.800695253713067601e+00,1.446463872790072047e+00,3.210940176152774370e+02,6.913497959890690936e-02,8.487696559667623719e-06,8.487696559667623719e-06
4.727094097895141900e+00,1.646260108720925430e+00,4.215162799999999947e+02,8.949836693397718312e-02,4.743134378727098523e-06,4.743134378727098523e-06
4.973556377418258734e+00,1.670095377600192110e+00,2.582706499999999892e+02,5.611920352386292471e-02,1.344385892840643037e-05,1.344385892840643037e-05
7.282046251242030088e+00,1.220885611823774530e+00,3.238500999999999976e+02,6.970095097533886286e-02,8.335033195577474090e-06,8.335033195577474090e-06
5.592035173094090261e+00,1.482196664561511668e+00,3.312697853154639915e+02,7.122255087107061400e-02,7.943269273095781281e-06,7.943269273095781281e-06
5.701251518886397029e+00,1.496383554443536434e+00,2.660726609975118322e+02,5.774783773966241096e-02,1.262808909358596340e-05,1.262808909358596340e-05
3.152553142415488008e+00,2.597512705106307163e+00,1.492708624430636632e+02,3.298061529973089767e-02,4.206565982637697882e-05,4.206565982637697882e-05
6.497494465581420187e+00,1.335040413040853524e+00,3.143133565411482095e+02,6.774078802855709736e-02,8.880961613576042284e-06,8.880961613576042284e-06
6.634453229656735118e+00,1.345384605028828950e+00,2.402849600000000123e+02,5.235119735123001244e-02,1.564298041255418113e-05,1.564298041255418113e-05
4.899988871129353996e+00,1.695592713054185685e+00,2.541080275861740176e+02,5.524882727135192739e-02,1.391079879526141284e-05,1.391079879526141284e-05
5.364277326263621859e+00,1.573810144028914060e+00,2.553039295689654864e+02,5.549898606461434181e-02,1.377426208331280607e-05,1.377426208331280607e-05
6.183733739668530127e+00,1.381211575568362715e+00,3.168502961278581438e+02,6.826270912101341237e-02,8.730793520582292495e-06,8.730793520582292495e-06
4.878131855615154500e+00,1.662936324474640459e+00,3.167358550398016632e+02,6.823917549919021608e-02,8.737488098345971043e-06,8.737488098345971043e-06
6.153697604213146377e+00,1.395305105629383258e+00,2.981352490574952299e+02,6.440411144283435252e-02,9.932823095928309601e-06,9.932823095928309601e-06
