m1_source,m2_source,dL,z,likelihood,posterior
8.574035749589278055e+00,1.935163516505821191e+00,3.418541200000000231e+02,7.338800172845821868e-02,7.428999305862144714e-06,7.428999305862144714e-06
8.903891192590300818e+00,1.950093057385801298e+00,2.386168999999999869e+02,5.200077105558190832e-02,1.587299985540494560e-05,1.587299985540494560e-05
9.340329846058377683e+00,1.841617949707551327e+00,2.962331699999999728e+02,6.401086083634691115e-02,1.006821234661993506e-05,1.006821234661993506e-05
8.203554056707440978e+00,2.073438924403700589e+00,2.352210900000000038e+02,5.128686181430792967e-02,1.635676489088788550e-05,1.635676489088788550e-05
9.229927313017741497e+00,1.901134620165251032e+00,2.293547299999999893e+02,5.005194204841623834e-02,1.724461416297611436e-05,1.724461416297611436e-05
8.768669980937904285e+00,1.960945511857158596e+00,2.515683819307685098e+02,5.471730081138779372e-02,1.420736428599196924e-05,1.420736428599196924e-05
8.486376848599258338e+00,2.087560993411966770e+00,1.505319971523465767e+02,3.325262251002937541e-02,4.134204193615945182e-05,4.134204193615945182e-05
9.470898476980979197e+00,1.845027763305302937e+00,2.594022202717550272e+02,5.635563484050692962e-02,1.332087084660749894e-05,1.332087084660749894e-05
8.258258022928687936e+00,2.107191275793034890e+00,1.897502900000000068e+02,4.165996946524343214e-02,2.560118007471513988e-05,2.560118007471513988e-05
9.385383400512123941e+00,1.921349833682078234e+00,1.679505108839468051e+02,3.699890001166138143e-02,3.297233982011031953e-05,3.297233982011031953e-05
9.150057833335450752e+00,1.927423696845387946e+00,2.116775499999999965e+02,4.631815168648592551e-02,2.038953590276920352e-05,2.038953590276920352e-05
8.921738836505133108e+00,1.964554846608786098e+00,2.085658500000000117e+02,4.565892041449147454e-02,2.102891654880340551e-05,2.102891654880340551e-05
9.284470483283518760e+00,1.892124737258337186e+00,2.302625600000000077e+02,5.024317946363980603e-02,1.710268715845966018e-05,1.710268715845966018e-05
1.175742141365283011e+01,1.573581745584837988e+00,2.772820987978288940e+02,6.008160377118164364e-02,1.157667180770585581e-05,1.157667180770585581e-05
8.968420870873588413e+00,1.908237663413658192e+00,2.852475900000000024e+02,6.173562069600773555e-02,1.090515210464415681e-05,1.090515210464415681e-05
5.636725808468028731e+00,2.982222244355247298e+00,7.666553999999999292e+01,1.713915042431829808e-02,1.644646050572997709e-04,1.644646050572997709e-04
9.176911478778515985e+00,1.825068950879493723e+00,3.669497161365426905e+02,7.849850894639756604e-02,6.386756374748258661e-06,6.386756374748258661e-06
9.189067272573721468e+00,1.901195203217673102e+00,2.435136099999999999e+02,5.302900860032513236e-02,1.521135816617448268e-05,1.521135816617448268e-05
9.360270926563163840e+00,1.892004585701688946e+00,2.143613799999999969e+02,4.688625755386932603e-02,1.986064241246250981e-05,1.986064241246250981e-05
9.746034373571067277e+00,1.772632090988611964e+00,3.216134665951784086e+02,6.924168171158626151e-02,8.458615688414675935e-06,8.458615688414675935e-06
8.900655529624927453e+00,1.928311262309576390e+00,2.628664764345541016e+02,5.707899242005886470e-02,1.295436479874302366e-05,1.295436479874302366e-05
7.924822344808991836e+00,2.100990654049594397e+00,2.830265736767420321e+02,6.127479247422355779e-02,1.108658146576773528e-05,1.108658146576773528e-05
8.673472289904363919e+00,1.963115930146911881e+00,2.708911008849717632e+02,5.875190651439949480e-02,1.215979016652829798e-05,1.215979016652829798e-05
9.523249141771138682e+00,1.895012251167339290e+00,1.721493763763470781e+02,3.789903026954431070e-02,3.132920838408192646e-05,3.132920838408192646e-05
9.017634079348550102e+00,1.874888725323657912e+00,3.244102864133740241e+02,6.981593736121498306e-02,8.304490164061668409e-06,8.304490164061668409e-06
8.652873371369251387e+00,2.002954028295272249e+00,2.199849737936235101e+02,4.807521535610532332e-02,1.881552554650709556e-05,1.881552554650709556e-05
9.317857361611192601e+00,1.827014877789379987e+00,3.322608320500427794e+02,7.142555977268479073e-02,7.892967865324417292e-06,7.892967865324417292e-06
9.072543907968876553e+00,1.892299729802914277e+00,2.780617899999999736e+02,6.024366457472299374e-02,1.150832789140353672e-05,1.150832789140353672e-05
7.219530978711826030e+00,2.171073563500399484e+00,3.961167731486695516e+02,8.439694812970033322e-02,5.421475796235993088e-06,5.421475796235993088e-06
7.988232280688330356e+00,2.097288021492513810e+00,2.581762899999999945e+02,5.609948528850935978e-02,1.345418929884288398e-05,1.345418929884288398e-05
8.908667904902181078e+00,1.932915402426196305e+00,2.591162609777351236e+02,5.629589166169975817e-02,1.335179607143646384e-05,1.335179607143646384e-05
9.667291647840146496e+00,1.791705511022364528e+00,3.063700949711501949e+02,6.610433260213526008e-02,9.376111975619717923e-06,9.376111975619717923e-06
9.117718469248798030e+00,1.845645432546375586e+00,3.481129500000000121e+02,7.466567793766187844e-02,7.147268737680808389e-06,7.147268737680808389e-06
9.734002489223751553e+00,1.834715144676789755e+00,2.208078119168292233e+02,4.824902334883572619e-02,1.866937454620382929e-05,1.866937454620382929e-05
8.751889075443765265e+00,1.970228558777699090e+00,2.457024999999999864e+02,5.348818072542787377e-02,1.492854118727110380e-05,1.492854118727110380e-05
9.058264963164976535e+00,1.882442175370210302e+00,2.977376899999999864e+02,6.432193573541103437e-02,9.960901975230502086e-06,9.960901975230502086e-06
9.871271301329073822e+00,1.797526706056354451e+00,2.477672580931487687e+02,5.392105653284434003e-02,1.466873083362799297e-05,1.466873083362799297e-05
9.002414021859868498e+00,1.992905506789566905e+00,1.506001392104786305e+02,3.326731917060989085e-02,4.130346595127685106e-05,4.130346595127685106e-05
1.005623433987461368e+01,1.807004888845321844e+00,1.976901788032985792e+02,4.335015540405104395e-02,2.350981763290317366e-05,2.350981763290317366e-05
8.337149656278963761e+00,1.980406787399943802e+00,3.400234429512480574e+02,7.301389331152301210e-02,7.514437684353894081e-06,7.514437684353894081e-06
5.669564452211785621e+00,2.638705226077695976e+00,4.060638778144128764e+02,8.639864201040271807e-02,5.140153450232966937e-06,5.140153450232966937e-06
9.686014242493619975e+00,1.768366125100755859e+00,3.389342651028513274e+02,7.279122637395474271e-02,7.565945378190072419e-06,7.565945378190072419e-06
9.843614876905142808e+00,1.842898678280569857e+00,1.887979192465119525e+02,4.145697224195599856e-02,2.587017850774984962e-05,2.587017850774984962e-05
8.144402792612595476e+00,1.969328109789943326e+00,4.156523500000000126e+02,8.832346897674137054e-02,4.888428801601059918e-06,4.888428801601059918e-06
9.281059441908377394e+00,1.829931698582798472e+00,3.292362400000000093e+02,7.080581287134797563e-02,8.047945855297226889e-06,8.047945855297226889e-06
9.101104317814222355e+00,1.904258183400797222e+00,2.592258400000000051e+02,5.631878992777854254e-02,1.333993327499797185e-05,1.333993327499797185e-05
9.409781555717117385e+00,1.847545803329342151e+00,2.747908300000000281e+02,5.956355532423081994e-02,1.179904086012210278e-05,1.179904086012210278e-05
8.962352625852535226e+00,1.962900131695835437e+00,2.092491899999999987e+02,4.580374052269752666e-02,2.088601919405938672e-05,2.088601919405938672e-05
7.846134691396060568e+00,2.043251186924517793e+00,3.810255000000000223e+02,8.135050361853655987e-02,5.892443175079766076e-06,5.892443175079766076e-06
8.472923578916974563e+00,1.939427319393013827e+00,3.656359800000000178e+02,7.823179507158416202e-02,6.435911600565357452e-06,6.435911600565357452e-06
8.503693330725933919e+00,1.958196891065080436e+00,3.203023298116003730e+02,6.897233020635391842e-02,8.532297598209995137e-06,8.532297598209995137e-06
9.132098195698819865e+00,1.883512721176522131e+00,2.833904099999999744e+02,6.135030442018887115e-02,1.105656177283049121e-05,1.105656177283049121e-05
1.060684748994168558e+01,1.680185920922944609e+00,2.961507021692743820e+02,6.399380643072717645e-02,1.007414279529290246e-05,1.007414279529290246e-05
9.373350691361702403e+00,1.779227015969165659e+00,3.889766200000000254e+02,8.295702724052621269e-02,5.637274553793473068e-06,5.637274553793473068e-06
9.191896860529171320e+00,1.869950365656342095e+00,2.893564200000000142e+02,6.258740151243473437e-02,1.058069446285175071e-05,1.058069446285175071e-05
8.960634607125353313e+00,1.875578008331394875e+00,3.433514900000000125e+02,7.369386453383020008e-02,7.360156420665624908e-06,7.360156420665624908e-06
8.778667159449826229e+00,1.994481023069876846e+00,2.075009669290587055e+02,4.543318471690187266e-02,2.125446672070062409e-05,2.125446672070062409e-05
9.157873333716199937e+00,1.896162796143275209e+00,2.562556900000000155e+02,5.569801499720195698e-02,1.366698895933650252e-05,1.366698895933650252e-05
1.011714542809782813e+01,1.753758260060250151e+00,2.751887699999999768e+02,5.964632773057120668e-02,1.176310666769802272e-05,1.176310666769802272e-05
9.189890820324340126e+00,1.952022829405817950e+00,1.624108899999999949e+02,3.580960711174648037e-02,3.534083699267012252e-05,3.534083699267012252e-05
1.046413595298557730e+01,1.740422705292607120e+00,2.238386281737830643e+02,4.888885739688048765e-02,1.814510882704366632e-05,1.814510882704366632e-05
8.109669395368726441e+00,2.028537090125958731e+00,3.303505047579852771e+02,7.103419147240792875e-02,7.990343730233823860e-06,7.990343730233823860e-06
8.604236904615756742e+00,2.050068278052472603e+00,1.700313890131918413e+02,3.744512889546096346e-02,3.214262162113010418e-05,3.214262162113010418e-05
9.106446185717775421e+00,1.947128034522403572e+00,1.941819971906444948e+02,4.260384838982079342e-02,2.440179749803369827e-05,2.440179749803369827e-05
8.738475639541748663e+00,1.913377198390111777e+00,3.316731199999999831e+02,7.130517794645087337e-02,7.922741886608057930e-06,7.922741886608057930e-06
9.674972159671776595e+00,1.822047021602615002e+00,2.486141599999999983e+02,5.409853710069779942e-02,1.456406695352473342e-05,1.456406695352473342e-05
9.863605646571803831e+00,1.736001591430090807e+00,3.577327545185483473e+02,7.662540699555597801e-02,6.743468033451253710e-06,6.743468033451253710e-06
9.368666934674337199e+00,1.802419217621496150e+00,3.531002139571449447e+02,7.568228248296419991e-02,6.933693776124508414e-06,6.933693776124508414e-06
8.592469794601287347e+00,1.964375876138420018e+00,2.994280100580572821e+02,6.467127649393435151e-02,9.842307164657004416e-06,9.842307164657004416e-06
8.187820600325844467e+00,2.076638576835554861e+00,2.431468820684723084e+02,5.295205019719755046e-02,1.525950414762542126e-05,1.525950414762542126e-05
8.691934355437673787e+00,1.863762145013021287e+00,4.206979882764878198e+02,8.933451636371209093e-02,4.763034070162801528e-06,4.763034070162801528e-06
8.882237045681831589e+00,1.973597852804997999e+00,2.096946299999999894e+02,4.589812816540015522e-02,2.079363376518105397e-05,2.079363376518105397e-05
8.033281465563858248e+00,2.111536489642511061e+00,2.276178770625558627e+02,4.968591697782741984e-02,1.752097965612088213e-05,1.752097965612088213e-05
9.126020347444763203e+00,1.965543493786904072e+00,1.650057400000000030e+02,3.636694198782547405e-02,3.420130979751502027e-05,3.420130979751502027e-05
1.058845008175030067e+01,1.698244313750093104e+00,2.695640000000000214e+02,5.847550051889652961e-02,1.228621592583087776e-05,1.228621592583087776e-05
7.434333697405002717e+00,2.121651322164329390e+00,3.983617488045467212e+02,8.484915143459512143e-02,5.356081792719766535e-06,5.356081792719766535e-06
9.479813319990959997e+00,1.937997313848783154e+00,1.215579489090938097e+02,2.697665263956804463e-02,6.417468060305923461e-05,6.417468060305923461e-05
8.709840030241336351e+00,1.918848475874748827e+00,3.289842699999999809e+02,7.075416627848069018e-02,8.061054744331233021e-06,8.061054744331233021e-06
1.096487708191140698e+01,1.580711065867125509e+00,4.074451399999999808e+02,8.667620357153336952e-02,5.102758285181981495e-06,5.102758285181981495e-06
8.992394760027559997e+00,1.901095781586752409e+00,2.823939500000000180e+02,6.114348342629435940e-02,1.113906101972865580e-05,1.113906101972865580e-05
7.196205096257796363e+00,2.216443179930306595e+00,3.450401825462901684e+02,7.403866366162509260e-02,7.283618062230738240e-06,7.283618062230738240e-06
8.845677572628597218e+00,2.031424336938201680e+00,1.381089699999999993e+02,3.056858280795900218e-02,4.936968582081509722e-05,4.936968582081509722e-05
9.194716688691260131e+00,1.898767173983020751e+00,2.424270852116418666e+02,5.280097769126325391e-02,1.535465084469383911e-05,1.535465084469383911e-05
8.824702912935732613e+00,1.927698304786658046e+00,2.840175895599663249e+02,6.148044765633121911e-02,1.100509040475418058e-05,1.100509040475418058e-05
8.697433776848223275e+00,2.064572955354489370e+00,1.280777614769637296e+02,2.839379715205398585e-02,5.764846507975981358e-05,5.764846507975981358e-05
8.104759767869756715e+00,2.029319056930615872e+00,3.328310527666513963e+02,7.154234958746753803e-02,7.864234406446613050e-06,7.864234406446613050e-06
8.528435606461224339e+00,1.916534570123973547e+00,3.849156903161512560e+02,8.213691999376980524e-02,5.765564914710806231e-06,5.765564914710806231e-06
9.404894373199699231e+00,1.878719809881862490e+00,2.268441799999999944e+02,4.952281315646945431e-02,1.764617394940082274e-05,1.764617394940082274e-05
9.159767672098917402e+00,1.894304713296323550e+00,2.599090100000000234e+02,5.646150059858165426e-02,1.326631930443258150e-05,1.326631930443258150e-05
9.079604538625787313e+00,1.888438363124869124e+00,2.874870099999999979e+02,6.219998447858477580e-02,1.072655178853522821e-05,1.072655178853522821e-05
8.533469397555995428e+00,2.022288779696284511e+00,2.253221217410885231e+02,4.920183734146848370e-02,1.789630383225824806e-05,1.789630383225824806e-05
8.437903205895421976e+00,2.010280531303373586e+00,2.687375746752393866e+02,5.830332135496309187e-02,1.236591282475657786e-05,1.236591282475657786e-05
8.656634796455476177e+00,1.995709599660066669e+00,2.293349100000000078e+02,5.004776263888593285e-02,1.724773191381375904e-05,1.724773191381375904e-05
8.971409448482122073e+00,1.970132109332582537e+00,1.890003755425595671e+02,4.150013169930360374e-02,2.581264898236357281e-05,2.581264898236357281e-05
8.153678928033974316e+00,2.038383976256792351e+00,3.037454099999999926e+02,6.556283080120305085e-02,9.548531252734571967e-06,9.548531252734571967e-06
8.949652103051237262e+00,1.868726149341671139e+00,3.514253699999999867e+02,7.534102881148650732e-02,7.004377090698769064e-06,7.004377090698769064e-06
8.654982077823133224e+00,2.001709346667108314e+00,2.179433955541389025e+02,4.764380044873587489e-02,1.918544495162891714e-05,1.918544495162891714e-05
9.360723283164880115e+00,1.810767275313208247e+00,3.487466839979110205e+02,7.479492934840996365e-02,7.119606917662973519e-06,7.119606917662973519e-06
