m1_source,m2_source,dL,z,likelihood,posterior
1.742825144070363708e+00,1.549249478132778579e+00,1.815767703506691646e+02,3.982727446554209377e-02,2.805155300819496821e-05,2.805155300819496821e-05
2.027833679375099951e+00,1.352916641954334143e+00,1.621976301307216204e+02,3.568379399293600263e-02,3.543696039117922593e-05,3.543696039117922593e-05
2.683931451889477682e+00,1.052668662703105440e+00,1.762802440668093595e+02,3.869719412022862293e-02,2.982735047131299612e-05,2.982735047131299612e-05
1.787874699826883074e+00,1.525239039352889181e+00,1.588704896061503575e+02,3.497008173304830964e-02,3.698774351553884036e-05,3.698774351553884036e-05
1.925016257273737263e+00,1.454829517618314361e+00,1.049836214407005457e+02,2.330782914330880098e-02,8.664514967407441215e-05,8.664514967407441215e-05
1.715948891492012018e+00,1.627504827125779485e+00,9.924259839399032046e+01,2.205375816977808365e-02,9.719774867225041326e-05,9.719774867225041326e-05
1.687569864818698750e+00,1.580268488334343413e+00,2.120364798504936914e+02,4.629206079630651671e-02,2.031761852991173595e-05,2.031761852991173595e-05
1.807397023466248198e+00,1.511978877143316691e+00,1.563054045061129500e+02,3.441926981712265660e-02,3.825239957417241380e-05,3.825239957417241380e-05
1.904079798258139000e+00,1.421104510147177979e+00,1.837639231047229771e+02,4.029328644616358979e-02,2.736325092629289245e-05,2.736325092629289245e-05
1.965752961194731752e+00,1.389779066174845035e+00,1.658282600733060406e+02,3.646194402801697376e-02,3.385135679846669248e-05,3.385135679846669248e-05
2.010440156861374561e+00,1.375623224993884897e+00,1.416276243654637028e+02,3.125944877480462541e-02,4.687790094392296634e-05,4.687790094392296634e-05
1.922043510082247941e+00,1.444753018227265207e+00,1.231555010474391878e+02,2.726230332325944514e-02,6.247835210899578974e-05,6.247835210899578974e-05
2.035256102801426437e+00,1.356663544486973239e+00,1.460755642344376213e+02,3.221851627586444500e-02,4.398469007494259375e-05,4.398469007494259375e-05
2.449354834858945118e+00,1.143644692610307212e+00,1.620338190656085544e+02,3.564866997175650254e-02,3.551105667986692853e-05,3.551105667986692853e-05
2.506568898460951544e+00,1.113690055889666519e+00,1.791310764502744064e+02,3.930561402092339757e-02,2.885170071929092278e-05,2.885170071929092278e-05
2.042699113696794910e+00,1.323384843921359577e+00,2.020869142336596269e+02,4.418656987655358165e-02,2.245779834742824417e-05,2.245779834742824417e-05
1.674620723627707308e+00,1.602555491858762116e+00,1.957317667669301500e+02,4.283858416773800304e-02,2.400175282537385724e-05,2.400175282537385724e-05
2.858684274339993170e+00,9.762603942379667332e-01,2.375816810776244097e+02,5.167019296715027327e-02,1.601824077076279519e-05,1.601824077076279519e-05
1.747168922231735921e+00,1.552753216030120731e+00,1.729964003881323436e+02,3.799558572322860039e-02,3.101234953514321396e-05,3.101234953514321396e-05
1.902813572560548616e+00,1.442296111802318093e+00,1.500161817592448870e+02,3.306710195374470279e-02,4.163577772832049615e-05,4.163577772832049615e-05
2.417588250176144982e+00,1.159126191594176181e+00,1.556136763293518754e+02,3.427073200746637294e-02,3.860432273499661001e-05,3.860432273499661001e-05
1.800601679814240352e+00,1.513239292360108568e+00,1.630701473724298296e+02,3.587087728951360993e-02,3.504609812384581644e-05,3.504609812384581644e-05
2.538740278714954446e+00,1.129110178445790647e+00,1.136419000367031771e+02,2.519483575375819351e-02,7.367330570603655964e-05,7.367330570603655964e-05
2.339395239098200907e+00,1.187499266725257074e+00,1.672655229831404711e+02,3.676965219031870513e-02,3.325235476993379372e-05,3.325235476993379372e-05
1.953269272708755722e+00,1.412342899261239459e+00,1.416722009509361726e+02,3.126906109771239450e-02,4.684753182876695934e-05,4.684753182876695934e-05
1.722995563434583932e+00,1.596550050687575162e+00,1.363320135968221223e+02,3.011582379827232314e-02,5.070281895191563071e-05,5.070281895191563071e-05
2.153784240359479796e+00,1.296192432131331840e+00,1.327324364772196077e+02,2.933750613268627794e-02,5.357105965732784404e-05,5.357105965732784404e-05
1.901183890261030962e+00,1.450615030250708148e+00,1.383839956588691109e+02,3.055913054877172283e-02,4.916797649010986026e-05,4.916797649010986026e-05
1.845566962472835026e+00,1.467068671638582567e+00,1.815624197950218672e+02,3.982421682320420875e-02,2.805615263518231560e-05,2.805615263518231560e-05
1.899236847317307797e+00,1.415259091764615063e+00,2.022007953096156996e+02,4.421070835306081109e-02,2.243147178647940648e-05,2.243147178647940648e-05
2.101643723216242154e+00,1.308653421099658543e+00,1.645495155357820067e+02,3.618808027373204145e-02,3.439771258592611404e-05,3.439771258592611404e-05
2.641916233190948482e+00,1.083595662704554652e+00,1.338803134760177613e+02,2.958576797652686524e-02,5.263097579057930892e-05,5.263097579057930892e-05
1.886255976572000614e+00,1.442197006713176188e+00,1.707450746895143823e+02,3.751434225171410008e-02,3.186510242547229273e-05,3.186510242547229273e-05
2.925620421921138803e+00,9.676366439872259306e-01,2.127914258044202427e+02,4.645148870123634588e-02,2.016755821597984049e-05,2.016755821597984049e-05
1.861788677249410551e+00,1.469832808731653007e+00,1.569800058773643912e+02,3.456412991310140598e-02,3.791371427577676422e-05,3.791371427577676422e-05
2.050781718241898144e+00,1.339087113807783114e+00,1.634285309495477918e+02,3.594772113607787312e-02,3.488738613115697606e-05,3.488738613115697606e-05
2.179649387723629594e+00,1.290315887381866755e+00,1.150494321200503265e+02,2.550109898481589532e-02,7.183874206465981388e-05,7.183874206465981388e-05
2.070705994719748588e+00,1.330604564865272232e+00,1.568694953863461592e+02,3.454039951316779239e-02,3.796889361099687845e-05,3.796889361099687845e-05
2.886156914113175542e+00,1.014307221663707903e+00,1.152508307609853091e+02,2.554489987810115020e-02,7.158177121420026699e-05,7.158177121420026699e-05
2.319659422311170616e+00,1.201626907729550942e+00,1.561703986300984752e+02,3.439027941628657048e-02,3.832071355276089707e-05,3.832071355276089707e-05
2.563651532025639668e+00,1.127034647906858700e+00,9.898653601654804390e+01,2.199778119149084499e-02,9.771197410150448239e-05,9.771197410150448239e-05
1.760694421216311145e+00,1.538098298813933118e+00,1.773730396757633514e+02,3.893041673960666998e-02,2.944771983955631747e-05,2.944771983955631747e-05
2.683182454229858571e+00,1.080193159994687013e+00,1.084713870182806090e+02,2.406856199785719491e-02,8.104224812352992912e-05,8.104224812352992912e-05
1.789386974704558764e+00,1.535100968635789709e+00,1.422009407547647299e+02,3.138307650904830631e-02,4.648951154726476114e-05,4.648951154726476114e-05
1.847695450531302130e+00,1.469314664159906636e+00,1.726441864649477225e+02,3.792029646090055994e-02,3.114353356481324591e-05,3.114353356481324591e-05
2.487824242304866651e+00,1.149625920129018208e+00,1.152507759133275727e+02,2.554488794963732240e-02,7.158184101740867357e-05,7.158184101740867357e-05
2.097570670464754095e+00,1.294572728189139710e+00,1.962004503778020137e+02,4.293810442338041877e-02,2.388266145206560480e-05,2.388266145206560480e-05
1.724980951958224873e+00,1.564103522372477073e+00,1.840351660045813560e+02,4.035107959333094491e-02,2.727962011568484636e-05,2.727962011568484636e-05
1.836141428974027878e+00,1.520576192688053441e+00,1.052944814392525075e+02,2.337565122023669770e-02,8.612288229195515276e-05,8.612288229195515276e-05
1.950509831390611515e+00,1.390595207091999796e+00,1.834607183632187457e+02,4.022868325744696771e-02,2.745718198038634501e-05,2.745718198038634501e-05
1.718654225454681717e+00,1.582658235371112498e+00,1.618482974286931722e+02,3.560889081581380261e-02,3.559524848174369931e-05,3.559524848174369931e-05
1.758998762303695340e+00,1.572275544878166897e+00,1.263242554946140501e+02,2.794960292313269576e-02,5.930383395373381287e-05,5.930383395373381287e-05
2.092286985678948774e+00,1.334879550583552454e+00,1.233685412554393395e+02,2.730853096955426773e-02,6.225715219237285057e-05,6.225715219237285057e-05
2.262997452819325517e+00,1.254662375934104457e+00,1.011189772315821500e+02,2.246394735297503609e-02,9.354889259278045615e-05,9.354889259278045615e-05
2.320827191076962226e+00,1.172558778571102467e+00,2.167761833655871442e+02,4.729298145489105321e-02,1.940172685396849916e-05,1.940172685396849916e-05
1.780220699700924891e+00,1.562974669814525042e+00,1.097633901160281766e+02,2.435015553191333462e-02,7.910210306799054624e-05,7.910210306799054624e-05
2.103382779072732411e+00,1.285656264893049849e+00,2.057576499014882359e+02,4.496410460035801110e-02,2.163142351651790334e-05,2.163142351651790334e-05
1.863573001448874944e+00,1.484024732956271020e+00,1.281709149263005543e+02,2.834983596823148488e-02,5.756243919839674914e-05,5.756243919839674914e-05
1.754675996791366543e+00,1.564690069528246186e+00,1.426492039156115368e+02,3.147973824758323186e-02,4.618913044257127602e-05,4.618913044257127602e-05
1.660352955362827787e+00,1.644282729859491532e+00,1.532167770485959579e+02,3.375547273756816097e-02,3.986131018589197635e-05,3.986131018589197635e-05
1.707412719806090884e+00,1.626437679694695548e+00,1.142518325106401420e+02,2.532763054920281198e-02,7.286992586978006459e-05,7.286992586978006459e-05
1.970377479933374865e+00,1.445742095733877353e+00,6.651374909082866793e+01,1.486044574677389610e-02,2.194645993165927433e-04,2.194645993165927433e-04
2.356767822305523286e+00,1.203605326090676497e+00,1.160616740466265639e+02,2.572124496196348531e-02,7.056080839855743384e-05,7.056080839855743384e-05
2.194705927725938643e+00,1.260927016011931912e+00,1.586735716056947183e+02,3.492779667158596446e-02,3.708263483431782669e-05,3.708263483431782669e-05
2.247650694599389709e+00,1.257736464478508509e+00,1.109079918322654521e+02,2.459960792725916084e-02,7.744010612898078382e-05,7.744010612898078382e-05
2.430803758821277860e+00,1.179782319043464645e+00,9.855080486604443024e+01,2.190252739671455506e-02,9.859631237810671486e-05,9.859631237810671486e-05
1.752738189787367951e+00,1.546472194837406278e+00,1.727982379791986887e+02,3.795322651875745329e-02,3.108605622702257016e-05,3.108605622702257016e-05
1.665692305617236357e+00,1.619346859557941665e+00,1.837253913261173182e+02,4.028507656213440452e-02,2.737516168533013437e-05,2.737516168533013437e-05
2.370217714136153564e+00,1.196868323419773450e+00,1.181555238752984138e+02,2.617653594683035795e-02,6.802174143329115094e-05,6.802174143329115094e-05
1.941876381260644546e+00,1.393207095979652976e+00,1.885715404192750100e+02,4.131684583860188720e-02,2.593472853435747460e-05,2.593472853435747460e-05
1.838096513262935883e+00,1.457653810775083825e+00,2.068847176210076384e+02,4.520256378468393704e-02,2.138661236360448717e-05,2.138661236360448717e-05
2.266666216077102725e+00,1.227242775047221901e+00,1.538241309942627879e+02,3.388607982335890834e-02,3.953716891219628013e-05,3.953716891219628013e-05
2.557206285389969747e+00,1.101156817187908032e+00,1.638453323505176229e+02,3.603709080854295560e-02,3.470412817335666517e-05,3.470412817335666517e-05
2.599519644235135374e+00,1.105900109796644548e+00,1.191236353360865934e+02,2.638684866951206132e-02,6.689318547362826158e-05,6.689318547362826158e-05
1.782615088364785993e+00,1.503972181365776706e+00,2.004141258303402537e+02,4.383200206766960788e-02,2.284977360258726395e-05,2.284977360258726395e-05
2.476026763834394018e+00,1.126202575876532830e+00,1.777488124868670525e+02,3.901061354729749159e-02,2.931881547635612590e-05,2.931881547635612590e-05
2.033232364043975782e+00,1.329268630928536199e+00,2.007431284887371703e+02,4.390173817504177539e-02,2.277189348361480172e-05,2.277189348361480172e-05
2.439013425311288508e+00,1.147260079616469808e+00,1.627396754509177299e+02,3.580001820095075199e-02,3.519339122974826412e-05,3.519339122974826412e-05
2.120871314515845540e+00,1.292602092752342280e+00,1.733238193499680904e+02,3.806557481362553286e-02,3.089112663683797161e-05,3.089112663683797161e-05
1.928982210824810029e+00,1.420071098627671224e+00,1.550027358752863620e+02,3.413953030294742536e-02,3.891911794026931757e-05,3.891911794026931757e-05
2.545386480952111175e+00,1.125141093846743434e+00,1.192371586189254060e+02,2.641151048963157402e-02,6.676266203805897217e-05,6.676266203805897217e-05
1.969912561238501558e+00,1.409046622467755805e+00,1.274027694874544920e+02,2.818335308416913820e-02,5.827751459924164148e-05,5.827751459924164148e-05
2.462697445067459245e+00,1.168362491718695440e+00,9.463449588141101287e+01,2.104554687433519977e-02,1.071052559683276142e-04,1.071052559683276142e-04
2.432077051679984336e+00,1.168478244734834526e+00,1.215921806275974006e+02,2.692307804699672902e-02,6.413762326812489495e-05,6.413762326812489495e-05
2.256077712297898330e+00,1.233097044947770060e+00,1.533009169548756745e+02,3.377356641759823863e-02,3.981617247492491926e-05,3.981617247492491926e-05
2.130005244815648346e+00,1.311224571651918858e+00,1.295584829017388415e+02,2.865044057043398401e-02,5.630313940366004917e-05,5.630313940366004917e-05
1.962788221615979323e+00,1.345775930997913816e+00,2.520221542604976435e+02,5.469308421415560589e-02,1.415370394556470662e-05,1.415370394556470662e-05
2.301692421423112478e+00,1.190053002114702663e+00,1.988735600012890075e+02,4.350546043851657302e-02,2.321968676078822773e-05,2.321968676078822773e-05
2.325427741579959129e+00,1.189243936414008385e+00,1.767946093371809582e+02,3.880696909982245951e-02,2.964777419864036615e-05,2.964777419864036615e-05
2.739249976935484554e+00,1.056420853393269521e+00,1.218207277432436797e+02,2.697267054093472824e-02,6.389101845817460670e-05,6.389101845817460670e-05
1.773317286237803492e+00,1.588860646036190705e+00,8.015904772640304543e+01,1.786869547028683072e-02,1.502143238131804749e-04,1.502143238131804749e-04
2.630093704516907938e+00,1.068655963981759438e+00,1.809417940919176147e+02,3.969198142602303053e-02,2.825613761473988396e-05,2.825613761473988396e-05
2.053049760396219892e+00,1.366260553612103079e+00,1.098709377213045570e+02,2.437359565392376026e-02,7.894370778827932702e-05,7.894370778827932702e-05
1.857706786046717573e+00,1.450038848244516565e+00,1.929127609816077893e+02,4.223999661335170464e-02,2.473674304318017854e-05,2.473674304318017854e-05
1.889280795940014412e+00,1.480930758377278167e+00,1.022406330191801089e+02,2.270892458311952328e-02,9.146370398752088119e-05,9.146370398752088119e-05
2.594219728700456695e+00,1.085382477943218182e+00,1.713604617067451557e+02,3.764588740516697229e-02,3.162862190216593705e-05,3.162862190216593705e-05
2.698449273980495278e+00,1.043986555389109450e+00,1.864498004217706182e+02,4.086553377068048026e-02,2.655136708763092620e-05,2.655136708763092620e-05
1.809671201860195477e+00,1.452847861016656195e+00,2.510770581237924546e+02,5.449551942246057962e-02,1.426579993189225913e-05,1.426579993189225913e-05
1.941663151851615643e+00,1.400058117253328849e+00,1.782601428586922339e+02,3.911974082389660379e-02,2.914473512026888823e-05,2.914473512026888823e-05
1.749781908663710972e+00,1.529697665467379952e+00,2.064316128998307533e+02,4.510669822101386756e-02,2.148454203222909095e-05,2.148454203222909095e-05
