tm, m, likelihood
2.876453493543227768e+00,1.820498762054413078e+00,1.000000000000000000e+00
2.867074341139947968e+00,1.789387847861676484e+00,1.000000000000000000e+00
2.881860371225615225e+00,1.139536585736445229e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.893433959746113171e+00,1.833867401636950945e+00,1.000000000000000000e+00
2.870051109732087546e+00,1.790133678497770164e+00,1.000000000000000000e+00
2.879648308702689619e+00,1.005052929687715313e+00,1.000000000000000000e+00
2.893433959746113171e+00,1.833867401636950945e+00,1.000000000000000000e+00
2.870051109732087546e+00,1.790133678497770164e+00,1.000000000000000000e+00
2.875859768160060614e+00,1.690676740348455276e+00,1.000000000000000000e+00
2.870051109732087546e+00,1.790133678497770164e+00,1.000000000000000000e+00
2.877800705656396119e+00,1.133267042521664880e+00,1.000000000000000000e+00
2.879145343321644734e+00,1.516048044494192393e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.876453493543227768e+00,1.820498762054413078e+00,1.000000000000000000e+00
2.880157144112410528e+00,1.238537288056716923e+00,1.000000000000000000e+00
2.864687421874926976e+00,1.622532737506335643e+00,1.000000000000000000e+00
2.875269961619097536e+00,1.690605589497673700e+00,1.000000000000000000e+00
2.876771309824915246e+00,1.561595802697881563e+00,1.000000000000000000e+00
2.886419761938427531e+00,1.714686301932929480e+00,1.000000000000000000e+00
2.876453493543227768e+00,1.820498762054413078e+00,1.000000000000000000e+00
2.879145343321644734e+00,1.516048044494192393e+00,1.000000000000000000e+00
2.897076183117341053e+00,1.789887540288674028e+00,1.000000000000000000e+00
2.877775465860369586e+00,1.768450738664020694e+00,1.000000000000000000e+00
2.885966356848673975e+00,1.564457633692888372e+00,1.000000000000000000e+00
2.880157144112410528e+00,1.238537288056716923e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.876771309824915246e+00,1.561595802697881563e+00,1.000000000000000000e+00
2.884936195306124329e+00,1.831340655790527183e+00,1.000000000000000000e+00
2.890326628919900553e+00,1.778677232514010997e+00,1.000000000000000000e+00
2.876771309824915246e+00,1.561595802697881563e+00,1.000000000000000000e+00
2.881788443863013249e+00,1.654559340646140519e+00,1.000000000000000000e+00
2.875387603424496508e+00,1.587253377546334221e+00,1.000000000000000000e+00
2.885895309168637457e+00,1.703986772754664925e+00,1.000000000000000000e+00
2.869597718809370424e+00,1.363635819104544566e+00,1.000000000000000000e+00
2.881860371225615225e+00,1.139536585736445229e+00,1.000000000000000000e+00
2.891334423521180863e+00,1.306737091113961302e+00,1.000000000000000000e+00
2.900213818388150511e+00,1.796815696181594646e+00,1.000000000000000000e+00
2.886419761938427531e+00,1.714686301932929480e+00,1.000000000000000000e+00
2.879145343321644734e+00,1.516048044494192393e+00,1.000000000000000000e+00
