tm, m, likelihood
2.467437717121616636e+00,1.201266595576373053e+00,1.000000000000000000e+00
2.434150470624708795e+00,1.047078729721585777e+00,1.000000000000000000e+00
2.450596175676075905e+00,1.073767346208656326e+00,1.000000000000000000e+00
2.463809758537064631e+00,1.493565278663244733e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.443610156114818022e+00,1.435134571819583371e+00,1.000000000000000000e+00
2.477297307672993387e+00,1.134578296227348515e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.452317929499473692e+00,1.033972567614336535e+00,1.000000000000000000e+00
2.445637239591034628e+00,1.294138873873693640e+00,1.000000000000000000e+00
2.439369220350617429e+00,1.353145371240124462e+00,1.000000000000000000e+00
2.447847127879428264e+00,1.433941626606602959e+00,1.000000000000000000e+00
2.438944948945163116e+00,1.203979276589791869e+00,1.000000000000000000e+00
2.443610156114818022e+00,1.435134571819583371e+00,1.000000000000000000e+00
2.456478742970170881e+00,1.316492067161746382e+00,1.000000000000000000e+00
2.451588725815083247e+00,1.249427317070681775e+00,1.000000000000000000e+00
2.430580980111773481e+00,1.475875277284045772e+00,1.000000000000000000e+00
2.438944948945163116e+00,1.203979276589791869e+00,1.000000000000000000e+00
2.459673656656461649e+00,1.490765334926879015e+00,1.000000000000000000e+00
2.441403350879324474e+00,1.199379179810477591e+00,1.000000000000000000e+00
2.457388017315130124e+00,1.186492128077211161e+00,1.000000000000000000e+00
2.446056403547137936e+00,1.280691139159605862e+00,1.000000000000000000e+00
2.451588725815083247e+00,1.249427317070681775e+00,1.000000000000000000e+00
2.445971307033162123e+00,1.357326347442034731e+00,1.000000000000000000e+00
2.451588725815083247e+00,1.249427317070681775e+00,1.000000000000000000e+00
2.450596175676075905e+00,1.073767346208656326e+00,1.000000000000000000e+00
2.445637239591034628e+00,1.294138873873693640e+00,1.000000000000000000e+00
2.466389497739450487e+00,1.145675579616460826e+00,1.000000000000000000e+00
2.455132831163001406e+00,1.495345163605949601e+00,1.000000000000000000e+00
2.463809758537064631e+00,1.493565278663244733e+00,1.000000000000000000e+00
2.472153326320712274e+00,1.317358839702317708e+00,1.000000000000000000e+00
2.459673656656461649e+00,1.490765334926879015e+00,1.000000000000000000e+00
