mu,sigma,mmin,mmax,log_like,log_detfrac,weight
1.133304207752705794e+00,3.090522191557303899e-01,1.068605324549887881e+00,2.082786824635382672e+00,3.102224152038261451e+01,1.091863645798091031e+00,1.000000000000000000e+00
1.210739950100265583e+00,2.921006385973097808e-01,1.167398436495107772e+00,1.884168095554886735e+00,3.423008844447154786e+01,1.167687597986523551e+00,1.000000000000000000e+00
1.273256913451494388e+00,1.978308914795277873e-01,1.156476617482475655e+00,2.069066754185709733e+00,3.504874232902296427e+01,1.124092812270343522e+00,1.000000000000000000e+00
1.229696833982732995e+00,2.489568194532180978e-01,1.147954172765452308e+00,2.644243183395814878e+00,3.422642380717922350e+01,1.144225194951238977e+00,1.000000000000000000e+00
1.271296678703982330e+00,1.744228223684989310e-01,1.012236982837616539e+00,2.644901897299118509e+00,3.123808610986642620e+01,1.047672496624798555e+00,1.000000000000000000e+00
1.275164805627288622e+00,2.037440818570019352e-01,1.173722468509289518e+00,1.802135797973129394e+00,3.483564675910933062e+01,1.132452395510857635e+00,1.000000000000000000e+00
1.203662443472368171e+00,2.856700313749439002e-01,1.146673235172712468e+00,2.896321095658614730e+00,3.352449786655346031e+01,1.166849260203500771e+00,1.000000000000000000e+00
1.224834111498697586e+00,1.955014242650067735e-01,1.166199868321508903e+00,2.033915272731689594e+00,3.576099364173039419e+01,1.088107040771075784e+00,1.000000000000000000e+00
1.279510928158504868e+00,3.694290361130420086e-01,1.145184712957148854e+00,1.677047465786069891e+00,3.209285605087356430e+01,1.157685571137393010e+00,1.000000000000000000e+00
1.285084109713569678e+00,1.950411077942528215e-01,1.174810034941410564e+00,2.731945897686622438e+00,3.510077639401401939e+01,1.128697417062924480e+00,1.000000000000000000e+00
1.140658208246421834e+00,5.542535602233507053e-01,1.116778927345791317e+00,1.854190871420979381e+00,2.975985070812689415e+01,1.203112223518084001e+00,1.000000000000000000e+00
1.332141468492749947e+00,1.779624364222229249e-01,1.088033061863139750e+00,2.562357714553136212e+00,3.316622755486476137e+01,1.122782464155830162e+00,1.000000000000000000e+00
1.265999846161249609e+00,1.643256799268868196e-01,1.155615038219617530e+00,2.070840774483437841e+00,3.484416205383131171e+01,1.086953571318590051e+00,1.000000000000000000e+00
1.123259339699302917e+00,3.048225026284482331e-01,1.071346615840899297e+00,2.885780308007849904e+00,3.108860126091772003e+01,1.086561331972409894e+00,1.000000000000000000e+00
1.182553347080531614e+00,1.791071865914801720e-01,1.165567381814457182e+00,2.576159423450453012e+00,3.477433330206083184e+01,1.041017007483733936e+00,1.000000000000000000e+00
1.206897357789487923e+00,2.769689956409313036e-01,1.157076036159898402e+00,2.129909287599344836e+00,3.428616577691757072e+01,1.160361382494672799e+00,1.000000000000000000e+00
1.366607187937784573e+00,2.005310251650312958e-01,1.165256555663638949e+00,2.459201404614164588e+00,3.316292522084260241e+01,1.194961139915072135e+00,1.000000000000000000e+00
1.276031567905065556e+00,1.664965136854475725e-01,1.139351210502313583e+00,1.693599034881908105e+00,3.331052138470148094e+01,1.083839590789104523e+00,1.000000000000000000e+00
1.097737694457913804e+00,3.473184745843831411e-01,1.065233571887243214e+00,2.551965050069837648e+00,3.020665044336945471e+01,1.117381046574164261e+00,1.000000000000000000e+00
1.443812842961997189e+00,7.831123964785673408e-01,1.116654207679995681e+00,1.657570421805519167e+00,3.127194610152100296e+01,1.147638433547031545e+00,1.000000000000000000e+00
1.587310358653396758e+00,9.334624463537052330e-01,1.020177096259006877e+00,1.655389606327089647e+00,2.849785824241971000e+01,1.120884403577607102e+00,1.000000000000000000e+00
1.358445591731149982e+00,7.518172439543748808e-01,1.153971227052928095e+00,1.711216181861839658e+00,3.020668506645505857e+01,1.190216236314935339e+00,1.000000000000000000e+00
1.255158089301753543e+00,1.605194935191118222e-01,1.128244182523167494e+00,2.381167771789151288e+00,3.346813829078195823e+01,1.055927832890392937e+00,1.000000000000000000e+00
1.257593722409335424e+00,1.681743664452585718e-01,1.160705911512357247e+00,2.763257985747932022e+00,3.510266105892581834e+01,1.085652365364776939e+00,1.000000000000000000e+00
1.214105976151412358e+00,2.001188978463868118e-01,1.131016807313175887e+00,1.911472483054310167e+00,3.395984625234796539e+01,1.065549966730714893e+00,1.000000000000000000e+00
1.258247589893833229e+00,1.717330438531429748e-01,1.168818027830979656e+00,1.785429136974922892e+00,3.542467308997681386e+01,1.090044634216357888e+00,1.000000000000000000e+00
1.289577220384407363e+00,1.571618441595771798e-01,1.167167513030583859e+00,1.855858172834448760e+00,3.533000269815627092e+01,1.099940812008505242e+00,1.000000000000000000e+00
1.203887757520325730e+00,2.348893046600314116e-01,1.176960718062236122e+00,2.680564788081343686e+00,3.514834934554797030e+01,1.116357807001063129e+00,1.000000000000000000e+00
1.305648190386354823e+00,2.215483406582037795e-01,1.096476501169662887e+00,1.901673692236885982e+00,3.273462022065532295e+01,1.126524595028862263e+00,1.000000000000000000e+00
1.320438533037981754e+00,2.085925339159236946e-01,1.139634147055043067e+00,2.520510671289256432e+00,3.364572139910604420e+01,1.158547087325894731e+00,1.000000000000000000e+00
1.263303413559433652e+00,1.654367619331460759e-01,1.163740826903998604e+00,2.786831592215705200e+00,3.534709299831935425e+01,1.084139971299440397e+00,1.000000000000000000e+00
1.315043415347751932e+00,1.962609393147987380e-01,1.152107502624273305e+00,2.525553198762373164e+00,3.429443997971969793e+01,1.153426754440389335e+00,1.000000000000000000e+00
1.178300181710796091e+00,3.122907044610164773e-01,1.171804318875329320e+00,1.947028726167963075e+00,3.404837321905958447e+01,1.179391272030160698e+00,1.000000000000000000e+00
1.329590762649921487e+00,1.178409560394283462e-01,1.133019393268085651e+00,2.012008545009440486e+00,3.318521783790367863e+01,1.106932043744471184e+00,1.000000000000000000e+00
1.234441682506682625e+00,2.421612650501550057e-01,1.160338067017387287e+00,1.692413584142323346e+00,3.380129698671751726e+01,1.118838606331726382e+00,1.000000000000000000e+00
1.710868505579252741e+00,1.755629864546071950e+00,1.122515867979911874e+00,1.725884131144266309e+00,2.889715935439943451e+01,1.190383007941169913e+00,1.000000000000000000e+00
1.348089107556228239e+00,1.762279259003319276e-01,1.176218462667550924e+00,2.037636542627978553e+00,3.364224257529634343e+01,1.163312733373871311e+00,1.000000000000000000e+00
1.209952874470489270e+00,2.681810172065615672e-01,1.158839717855828733e+00,1.970096070501062613e+00,3.460067229023223945e+01,1.149703215633981479e+00,1.000000000000000000e+00
1.244002633902873578e+00,1.927738485487268949e-01,1.134179053224878109e+00,2.761263595830158568e+00,3.430857451290211202e+01,1.082603359333422555e+00,1.000000000000000000e+00
1.245619752187520524e+00,1.754710782999411300e-01,1.159501252089288448e+00,1.998718202871976102e+00,3.515278852717591462e+01,1.081031667986630529e+00,1.000000000000000000e+00
1.272204144193857411e+00,2.040003404765785844e-01,1.104867700693238808e+00,2.517313882054426077e+00,3.354272327224573047e+01,1.090255644404522828e+00,1.000000000000000000e+00
1.246787765771917522e+00,2.260642415736368593e-01,1.149473355725342483e+00,2.341948822819227338e+00,3.457172570126667921e+01,1.131754412379387009e+00,1.000000000000000000e+00
1.180088385567918507e+00,2.196650585530761091e-01,1.177950456335554286e+00,2.959196073783413095e+00,3.524783660276759178e+01,1.088258153859286814e+00,1.000000000000000000e+00
1.345801874325767811e+00,1.356751526112272566e-01,1.162742335495131618e+00,2.548107317340107425e+00,3.435324912624293603e+01,1.139009903764240716e+00,1.000000000000000000e+00
1.186309554314851855e+00,2.473006157480689970e-01,1.170285501034512565e+00,1.959573292544948719e+00,3.557819725413256862e+01,1.126563523647796217e+00,1.000000000000000000e+00
1.172853476159311015e+00,2.542149663734550868e-01,1.113868289980029846e+00,2.675142445006435832e+00,3.343023109460563802e+01,1.077539408481507532e+00,1.000000000000000000e+00
1.294757072912166906e+00,1.751860112240748446e-01,1.163971613734350319e+00,2.168559812296368072e+00,3.537073245420933887e+01,1.119170213047633311e+00,1.000000000000000000e+00
1.221583452245905699e+00,1.876259164000891044e-01,1.133227948555266096e+00,2.558557217209959767e+00,3.395684966218919953e+01,1.058624910120640195e+00,1.000000000000000000e+00
1.253145589646932345e+00,2.261966523779460059e-01,1.120356559582037947e+00,2.801755195956235678e+00,3.373812063470143130e+01,1.109383901897974978e+00,1.000000000000000000e+00
1.111125526631017824e+00,3.474699774862989865e-01,1.067511632783336495e+00,1.891128868167100574e+00,3.052258638736436680e+01,1.101904886405906225e+00,1.000000000000000000e+00
1.268290549577875348e+00,1.624992889702673859e-01,1.175213233043485017e+00,2.238147247144048890e+00,3.515722240667767551e+01,1.083898816583559244e+00,1.000000000000000000e+00
1.200550983201752464e+00,2.082128836437535102e-01,1.159069640327110573e+00,2.965989730917652167e+00,3.536390738245750498e+01,1.085103929253484312e+00,1.000000000000000000e+00
1.207184887205346779e+00,2.322915115824301657e-01,1.142176632711167539e+00,2.143024655719429017e+00,3.447891690094368755e+01,1.105976920468501712e+00,1.000000000000000000e+00
1.306643642055332899e+00,2.297960847488539904e-01,1.166456245752450327e+00,2.394460316846954040e+00,3.417174833379855414e+01,1.175914254276286819e+00,1.000000000000000000e+00
1.252184676596090007e+00,2.015067053553629139e-01,1.177934068675179358e+00,2.711954864396696863e+00,3.489581472054123878e+01,1.114419720109049550e+00,1.000000000000000000e+00
1.301218639668864085e+00,4.325092495238869184e-01,1.162135372180116422e+00,1.649792338761561172e+00,3.280074748829579079e+01,1.155748073900436879e+00,1.000000000000000000e+00
1.140355652648355589e+00,4.489728694374172102e-01,1.113758771353815069e+00,1.803630015430222500e+00,3.116326307407349105e+01,1.151846473316133990e+00,1.000000000000000000e+00
1.216493490695029767e+00,2.111706534244217337e-01,1.150356621055598438e+00,1.802818676270214970e+00,3.453318087963331351e+01,1.097321133437277885e+00,1.000000000000000000e+00
1.298846807620389399e+00,1.559491925402911872e-01,1.133182365708961470e+00,2.617885802734461809e+00,3.428015688616456202e+01,1.093246961059541889e+00,1.000000000000000000e+00
1.136831977393705229e+00,2.403796691461871360e-01,1.135186728215999086e+00,2.546756874125998937e+00,3.402149480359595657e+01,1.070305437978612995e+00,1.000000000000000000e+00
1.739567800216530680e+00,9.490869010271203443e-01,1.070655517609537144e+00,1.801457812524525526e+00,2.665134715748689587e+01,1.212445906279879582e+00,1.000000000000000000e+00
1.642901514598822166e+00,1.178773241007702310e+00,1.172420970809499918e+00,1.659059962259259002e+00,3.177023473217947114e+01,1.185872694267888772e+00,1.000000000000000000e+00
1.599492741817059915e+00,1.913876382313954183e+00,1.165941905149722846e+00,1.696261405187902582e+00,3.066354370643980687e+01,1.193946966099882934e+00,1.000000000000000000e+00
1.219034485605203999e+00,2.425320547045508035e-01,1.170755013761879182e+00,2.256057047601651711e+00,3.534250186183773224e+01,1.141843069073202432e+00,1.000000000000000000e+00
1.298924997213131594e+00,1.741708359288165475e-01,1.079717553251897222e+00,2.654352273517705640e+00,3.308223838433918473e+01,1.087158399331236813e+00,1.000000000000000000e+00
1.217649365971955167e+00,1.751115774854682394e-01,1.128441334248354133e+00,1.850417894495490101e+00,3.303118935277316837e+01,1.040699582006415325e+00,1.000000000000000000e+00
1.183792385059164953e+00,2.200795752237529879e-01,1.174440365147685350e+00,2.977939478475237323e+00,3.575014309622717690e+01,1.091663353977970985e+00,1.000000000000000000e+00
1.172681275945448576e+00,2.101342556449478649e-01,1.154369970389121702e+00,2.310995207426268294e+00,3.477356523934960109e+01,1.075789538241393339e+00,1.000000000000000000e+00
1.244595526951441711e+00,2.269228611393485917e-01,1.157369081583714099e+00,2.888949090615978044e+00,3.498621400256723035e+01,1.131880306722255813e+00,1.000000000000000000e+00
1.208613532272925228e+00,1.970299539682830725e-01,1.166524655755471596e+00,2.734126823580382393e+00,3.576066790982314814e+01,1.079113398082002906e+00,1.000000000000000000e+00
1.278578809018674045e+00,2.553977981554252930e-01,1.145533828576307478e+00,1.719612674333236946e+00,3.276079222769249100e+01,1.142806885947479145e+00,1.000000000000000000e+00
1.304937983031148274e+00,2.043776180192569403e-01,1.146133135169522532e+00,2.920156682383442615e+00,3.412633567367214482e+01,1.150066358452813686e+00,1.000000000000000000e+00
1.648580497559987146e+00,1.800932406552565146e+00,1.174881715960715889e+00,1.767357358775778264e+00,2.834432882362884953e+01,1.242475333763495948e+00,1.000000000000000000e+00
1.186343516104508611e+00,1.045465820818108682e+00,1.166742507055164468e+00,1.696546283212830408e+00,3.128520358077889085e+01,1.186591971899120024e+00,1.000000000000000000e+00
1.634383069574089742e+00,1.867287187853255759e+00,1.175001991139019264e+00,1.786762521575814944e+00,2.823172169664904985e+01,1.249257149712682091e+00,1.000000000000000000e+00
1.526736857550144544e+00,7.716060045405245260e-01,1.151310075021681145e+00,1.724300211985207998e+00,2.937832007860847838e+01,1.209608913360144422e+00,1.000000000000000000e+00
1.200583111317957474e+00,2.538768774245450666e-01,1.109790508879578308e+00,2.567953836315802096e+00,3.325461017685357490e+01,1.092229428598264773e+00,1.000000000000000000e+00
1.293428315629905789e+00,1.612347560521435186e-01,1.169162908508605936e+00,2.460062885077975547e+00,3.543048325877953886e+01,1.110235276615726185e+00,1.000000000000000000e+00
1.192286936157758825e+00,1.750618835206536050e-01,1.177069622780954727e+00,2.158444934038929564e+00,3.463364708565935501e+01,1.036967247511002554e+00,1.000000000000000000e+00
1.175707230559658312e+00,2.320627045576729719e-01,1.133933066471406237e+00,2.826670762367946566e+00,3.417397632683874065e+01,1.079347958083902936e+00,1.000000000000000000e+00
1.287558159349180054e+00,2.166811091770822206e-01,1.127360085789784749e+00,2.774265587109199238e+00,3.375548981388877223e+01,1.133013874121446829e+00,1.000000000000000000e+00
1.344648215786505840e+00,1.822416503251719500e-01,1.175275625742734809e+00,1.808760200577738120e+00,3.367294109882779907e+01,1.160161684597337706e+00,1.000000000000000000e+00
1.284131626210722077e+00,1.488975331150487469e-01,1.161535574582181152e+00,2.951685443632941830e+00,3.481133030230522962e+01,1.091310011322868867e+00,1.000000000000000000e+00
1.241945978378096616e+00,1.876749101980206835e-01,1.124209826071210117e+00,1.915558996036361261e+00,3.378816079480806422e+01,1.069058186831957080e+00,1.000000000000000000e+00
1.240339010625322480e+00,2.022781181640334880e-01,1.068848260871041900e+00,2.617133107700559513e+00,3.207085602118872458e+01,1.053380233685003553e+00,1.000000000000000000e+00
1.264543508554706763e+00,1.342732248086368207e-01,1.132426833031754176e+00,2.154218578913623894e+00,3.225846594587524407e+01,1.038259136248514514e+00,1.000000000000000000e+00
1.306387787982985271e+00,2.218944662854826499e-01,1.153261627524801103e+00,1.982371339447598135e+00,3.394634190769758675e+01,1.167108862132736791e+00,1.000000000000000000e+00
1.332886553653544137e+00,1.795301219231329459e-01,1.163600536388295525e+00,2.316208253554144836e+00,3.464974887463770870e+01,1.152659795176623092e+00,1.000000000000000000e+00
1.347502840782907052e+00,1.670694309923556609e-01,1.091643171213084962e+00,2.237723316708312371e+00,3.323158471998817021e+01,1.131627904612562352e+00,1.000000000000000000e+00
1.206541248910264041e+00,1.947985937939861467e-01,1.164525503602576562e+00,2.792106268760720766e+00,3.563870375775385924e+01,1.072884054506424878e+00,1.000000000000000000e+00
1.269455251704943111e+00,1.974149725663443822e-01,1.093544545835180681e+00,2.103190038395527317e+00,3.319810950441470254e+01,1.080274821253595308e+00,1.000000000000000000e+00
1.139365801126895006e+00,1.021547209017827029e+00,1.118997655426378524e+00,1.754271627760944252e+00,2.935866790879186539e+01,1.185252136724404881e+00,1.000000000000000000e+00
1.276773587064632842e+00,2.562114510517042310e-01,1.127014769652942006e+00,2.922381017862751840e+00,3.290896133623610353e+01,1.161123946296020337e+00,1.000000000000000000e+00
1.202748182088811513e+00,2.090882560083972552e-01,1.156170724980019493e+00,2.016922807280515872e+00,3.511247719613261609e+01,1.091057183373859596e+00,1.000000000000000000e+00
1.152998938782823890e+00,3.185458445511198944e-01,1.145431839807676377e+00,2.591628254821567001e+00,3.319851045499494546e+01,1.172330231302971315e+00,1.000000000000000000e+00
1.226246916841885914e+00,1.997409406977370683e-01,1.169106330449309450e+00,2.200385261103203316e+00,3.581140154037225898e+01,1.098797982715964849e+00,1.000000000000000000e+00
1.305714595405072842e+00,2.372493696659170037e-01,1.163423428004764837e+00,2.217623875583719872e+00,3.388570578941239830e+01,1.180492285517699580e+00,1.000000000000000000e+00
1.275244773542435262e+00,4.208165521600453207e-01,1.163653724460826933e+00,1.702759955690774429e+00,3.212093083946562899e+01,1.168915430510882203e+00,1.000000000000000000e+00
1.166009435224417023e+00,2.011730835096694481e-01,1.142656637608117975e+00,2.925299246211916060e+00,3.371990417980074994e+01,1.049435352110949182e+00,1.000000000000000000e+00
1.324753535161120599e+00,1.855637519387674239e-01,1.163844084018560432e+00,1.913008910186490663e+00,3.471696125168929825e+01,1.150378920019789586e+00,1.000000000000000000e+00
1.187344218287504694e+00,2.882846153893218188e-01,1.155771457935221402e+00,2.321567645399745583e+00,3.410067200702687273e+01,1.163580090125807764e+00,1.000000000000000000e+00
1.206949173455756696e+00,2.055002980073249996e-01,1.161019413928865873e+00,2.960280844872668293e+00,3.536593984651138101e+01,1.091635397211212499e+00,1.000000000000000000e+00
1.130397673452991247e+00,2.402691407901054732e-01,1.126844164358564493e+00,2.290692909281994982e+00,3.355683817180781148e+01,1.057418908799236723e+00,1.000000000000000000e+00
1.245638093983264305e+00,2.061210969113009273e-01,1.119612900155359858e+00,1.971608947387480271e+00,3.389734414017177500e+01,1.082204141791437646e+00,1.000000000000000000e+00
1.339454745069815322e+00,2.444123465847375942e-01,1.132436025877269437e+00,2.054057249180211819e+00,3.212685616474624339e+01,1.193364811180750662e+00,1.000000000000000000e+00
1.300495569067313228e+00,2.039499329505315151e-01,1.173597944149957106e+00,2.469266792494385854e+00,3.459442577749941705e+01,1.155077118867288366e+00,1.000000000000000000e+00
1.349558313112682706e+00,1.113416474075270002e-01,1.084517300897850145e+00,2.094543001280435135e+00,3.247022660823431295e+01,1.126278025831637608e+00,1.000000000000000000e+00
1.262001429785484685e+00,1.839737026711010803e-01,1.158610842902663585e+00,1.766453464749912161e+00,3.496072603348692809e+01,1.097210277492316477e+00,1.000000000000000000e+00
1.174617677845393837e+00,1.917077830678157735e-01,1.169645217352536459e+00,2.703038810634897260e+00,3.537486261462056092e+01,1.057107044970494458e+00,1.000000000000000000e+00
1.344760824861802595e+00,2.249577626266290875e-01,1.083805407047108593e+00,2.503660571527337897e+00,3.170511193640360759e+01,1.163933599043476708e+00,1.000000000000000000e+00
1.290959485739809676e+00,2.140101088831443121e-01,1.125041712798549032e+00,2.433662828252356913e+00,3.369654106081059552e+01,1.132054443430813295e+00,1.000000000000000000e+00
1.135371074620816989e+00,2.516625805369145374e-01,1.129703138164650955e+00,2.377341205267189839e+00,3.394435931918391702e+01,1.072099818607358479e+00,1.000000000000000000e+00
1.193353043100882305e+00,6.915664950811670764e-01,1.164455845622540675e+00,1.824212558255341232e+00,2.998819333582863678e+01,1.240337078497470102e+00,1.000000000000000000e+00
1.319419076164663585e+00,1.380073936090864817e-01,1.145029980546902193e+00,2.920990497612358183e+00,3.417631976113715808e+01,1.110883076485519982e+00,1.000000000000000000e+00
1.225888696198031980e+00,2.413261388542336794e-01,1.135568705387490107e+00,2.714635012986805318e+00,3.408139830441206897e+01,1.122336890945585086e+00,1.000000000000000000e+00
1.338157487800918144e+00,2.418379837341186334e-01,1.031452884153088334e+00,2.208778562421092495e+00,3.035357753135486547e+01,1.161892244115144246e+00,1.000000000000000000e+00
1.233436386898366433e+00,2.541707999640345217e-01,1.141137285306455196e+00,1.985738131923088901e+00,3.387904488780321799e+01,1.143910396435287691e+00,1.000000000000000000e+00
1.358855887506577931e+00,1.765152488704331279e-01,1.145202139866972724e+00,2.492493279377996362e+00,3.347389456851819034e+01,1.169697749007679199e+00,1.000000000000000000e+00
1.196924230791580390e+00,1.954575049583563151e-01,1.173278567192268751e+00,2.581964252097711299e+00,3.536022448938510365e+01,1.079648928919682005e+00,1.000000000000000000e+00
1.204827024338131825e+00,2.421219613419383354e-01,1.167496447450654395e+00,2.726860183282590278e+00,3.556005743595801505e+01,1.127689425239586818e+00,1.000000000000000000e+00
1.337788453715812453e+00,1.689069578318975196e-01,1.104184123382534910e+00,2.343188929233536832e+00,3.352755637261793709e+01,1.125820013390888219e+00,1.000000000000000000e+00
1.252226088275478544e+00,1.348885538685548613e-01,1.163378846727846305e+00,2.931607852316679974e+00,3.321077783874315514e+01,1.040144706551034526e+00,1.000000000000000000e+00
1.242079889185894848e+00,2.099043899662534074e-01,1.128105586986041464e+00,2.534796098283270016e+00,3.410296193371337381e+01,1.094595780711166366e+00,1.000000000000000000e+00
1.167693466167405436e+00,2.360832978376762870e-01,1.161439769990586512e+00,2.241854986569495889e+00,3.539894688742669615e+01,1.104166538036390532e+00,1.000000000000000000e+00
1.297671622998295415e+00,1.801018308586257721e-01,1.153383247705589199e+00,2.708336429243065613e+00,3.482907100871514672e+01,1.126369854952538940e+00,1.000000000000000000e+00
1.334678618639638881e+00,1.409481740635360469e-01,1.076790838025901920e+00,2.282437390615562833e+00,3.329486677899417657e+01,1.108588224369047914e+00,1.000000000000000000e+00
1.194756593052334948e+00,2.023871971182638063e-01,1.167144443330209613e+00,1.706305617197358959e+00,3.466856700033923744e+01,1.070131141356283733e+00,1.000000000000000000e+00
1.267463186860489088e+00,2.002806497252032358e-01,1.157542201182186536e+00,2.392615771604897912e+00,3.513473312604603649e+01,1.121161338092514059e+00,1.000000000000000000e+00
1.319057238083450434e+00,1.173354401517785195e-01,1.109436384893805805e+00,2.107567670904980428e+00,3.265998615925733617e+01,1.084993982280602287e+00,1.000000000000000000e+00
1.194241374312253301e+00,2.305805046909126244e-01,1.174525508651598438e+00,2.563616750662804034e+00,3.557300267194509757e+01,1.109794203627286313e+00,1.000000000000000000e+00
1.215362623335770831e+00,2.527533133405945875e-01,1.171700137279563458e+00,2.574918991978120353e+00,3.512238540684163013e+01,1.148388204213796726e+00,1.000000000000000000e+00
1.369712408403015225e+00,1.394685324863131071e-01,1.089975649839638683e+00,2.698144299684173575e+00,3.293629219295902999e+01,1.149008447577287706e+00,1.000000000000000000e+00
1.200372034254715281e+00,2.075938257227221972e-01,1.175423844439783538e+00,2.434434669915666483e+00,3.570190666632974086e+01,1.079590578592237948e+00,1.000000000000000000e+00
1.278763278586755092e+00,1.454897446169790831e-01,1.144538339749427314e+00,2.779794697862586705e+00,3.386999712362767667e+01,1.075928790343986474e+00,1.000000000000000000e+00
1.316161848899163767e+00,1.626510236566200418e-01,1.151448582499215334e+00,2.744306116254317640e+00,3.465243576514320267e+01,1.127056141935196321e+00,1.000000000000000000e+00
1.383478230695372790e+00,1.529965611437608120e+00,1.059025956429947790e+00,1.732183006324216734e+00,2.753481588596839913e+01,1.159388172879903145e+00,1.000000000000000000e+00
1.282157442375803091e+00,1.856287271128278238e-01,1.169449034847368285e+00,2.396780367287900670e+00,3.555584617372725376e+01,1.122380544014653703e+00,1.000000000000000000e+00
1.222800189229303447e+00,2.020638685473728768e-01,1.171247151921446905e+00,2.068469989812306231e+00,3.586262407976933986e+01,1.098633468957829873e+00,1.000000000000000000e+00
1.153196387906824327e+00,2.790840592123031705e-01,1.094330228860423304e+00,2.456714537799510101e+00,3.232791166291990947e+01,1.084799929711691480e+00,1.000000000000000000e+00
1.172224538249455605e+00,1.829749808026203406e-01,1.063199812298857072e+00,2.721968885311442765e+00,2.844514602448181506e+01,9.802403992501871333e-01,1.000000000000000000e+00
1.254592104769495675e+00,1.697470801583670363e-01,1.096621931642998149e+00,2.187786617819791779e+00,3.281125225174399418e+01,1.039630538888481448e+00,1.000000000000000000e+00
1.187269132128740523e+00,2.524536569164726463e-01,1.159675025533432935e+00,2.252862457298094867e+00,3.514124879383326316e+01,1.126537131749232756e+00,1.000000000000000000e+00
1.337680988301079399e+00,1.558036642133511229e-01,1.093855558384809523e+00,2.199339225412923593e+00,3.350631628516414651e+01,1.117596270138913717e+00,1.000000000000000000e+00
1.256739985522182357e+00,1.925689781233724251e-01,1.156832519825245820e+00,2.341114693352096321e+00,3.522665650878401067e+01,1.105803866150293802e+00,1.000000000000000000e+00
1.199790331126119769e+00,4.042097460883286031e-01,1.165012839876746531e+00,1.770304388690878472e+00,3.248871844465816139e+01,1.184049846162541053e+00,1.000000000000000000e+00
1.347588525101484969e+00,2.664663063433247991e-01,1.049940302500381728e+00,1.725962458674279665e+00,2.999568202618266355e+01,1.134898982727237104e+00,1.000000000000000000e+00
1.290857455211708027e+00,1.899598355290148533e-01,1.139649419036857791e+00,1.649874029125544928e+00,3.305740425554846951e+01,1.103473054225255989e+00,1.000000000000000000e+00
1.277962521466789569e+00,2.072010368818353876e-01,1.118415162567368837e+00,2.723853614198475270e+00,3.385724793563210255e+01,1.106266161740317333e+00,1.000000000000000000e+00
1.290074265115084273e+00,1.546945443770126327e-01,1.162226898069787406e+00,2.025584810883756859e+00,3.508516531900169610e+01,1.100225913411089440e+00,1.000000000000000000e+00
1.309236712360478450e+00,3.144118482489411948e-01,1.162183484389057497e+00,1.701870947169987103e+00,3.252235243817426635e+01,1.164086685484750472e+00,1.000000000000000000e+00
1.192337305887654963e+00,1.596549945689997585e-01,1.170149304242554145e+00,2.488592253671380927e+00,3.366412547759225049e+01,1.030206495808657197e+00,1.000000000000000000e+00
1.372962088175563089e+00,1.484184826656808065e-01,1.166041305247160764e+00,2.132762237616185885e+00,3.363131572619150234e+01,1.170809415694727296e+00,1.000000000000000000e+00
1.204710473821853922e+00,2.553394357950071192e-01,1.155397330454862370e+00,2.244158197522574394e+00,3.472672872274817735e+01,1.138569600782021185e+00,1.000000000000000000e+00
1.312904745198276046e+00,1.657199627992234914e-01,1.087428670654237317e+00,1.811698520382873934e+00,3.324137937575854806e+01,1.095005148404725626e+00,1.000000000000000000e+00
1.268875608280361389e+00,1.728436748743758800e-01,1.148855113156376451e+00,2.555670133645266517e+00,3.468904795157920518e+01,1.095276263327390032e+00,1.000000000000000000e+00
1.283452649208737917e+00,3.128532799622538718e-01,1.152832073138234437e+00,1.977359830678700359e+00,3.177813845446559071e+01,1.222342418141368015e+00,1.000000000000000000e+00
1.332631752126251845e+00,1.695825533402475493e-01,1.140394910457894539e+00,2.512353756428424845e+00,3.413863479504509257e+01,1.139641676867575004e+00,1.000000000000000000e+00
1.199065978464177729e+00,2.461122466034554312e-01,1.166841072829641002e+00,2.359185668166229544e+00,3.556082992709831103e+01,1.126745051548073251e+00,1.000000000000000000e+00
1.182163524923920406e+00,1.852113436150045200e-01,1.150649922014259641e+00,2.783881209480018271e+00,3.369653749025408018e+01,1.053942757427586141e+00,1.000000000000000000e+00
1.340787709934996075e+00,2.034390960798183878e-01,1.170898372644259444e+00,2.889129680526596466e+00,3.391880048019440608e+01,1.180687206564576375e+00,1.000000000000000000e+00
1.301975965882771424e+00,2.082550792610681767e-01,1.139642785892472920e+00,1.704761375619351149e+00,3.317559613867266677e+01,1.124549339406444082e+00,1.000000000000000000e+00
1.178607819931349443e+00,2.594277799617759617e-01,1.156072417672347141e+00,2.436045123419273040e+00,3.487902422934769930e+01,1.130402088988118781e+00,1.000000000000000000e+00
1.209915797321237774e+00,2.065377811169152866e-01,1.172260284232986338e+00,2.349920331207224322e+00,3.568505917834082197e+01,1.098848415987786931e+00,1.000000000000000000e+00
1.287420999644970143e+00,1.582566411200280465e-01,1.164336753607098096e+00,2.690544900066626166e+00,3.530209533607122552e+01,1.099201767451092993e+00,1.000000000000000000e+00
1.213865453626243651e+00,1.938238850282963943e-01,1.174821784242669587e+00,2.260038839660007959e+00,3.563114251874591076e+01,1.075946766426544299e+00,1.000000000000000000e+00
1.257366181133741101e+00,2.296108598937560141e-01,1.165288770036344124e+00,2.311891175891362504e+00,3.514576115987095761e+01,1.143585765262253862e+00,1.000000000000000000e+00
